date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
2/11/21,Andalucía,9884250,2019500,1528900,333500,13766150,13108558,0.9522312338598664,6847168,6742001,270659,29/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Aragón,1517367,269550,264060,63815,2114792,2010464,0.9506674888121385,1067187,1048137,22786,29/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Asturias,1224725,162000,220900,43000,1650625,1696957,1.0280693676637638,873801,865720,32091,29/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Baleares,1272150,305100,256400,57600,1891250,1610000,0.8512888301387971,857609,840618,7026,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Canarias,2358690,574700,455800,133650,3522840,3166795,0.8989323954536681,1679188,1639796,20158,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Cantabria,727305,114900,125200,22200,989605,928364,0.938115712834919,482452,476843,13696,29/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Castilla y Leon,3274545,411830,481200,101025,4268600,3799062,0.8900018741507755,2002745,1962990,62850,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3035581,0.9286587044707811,1618834,1561450,28531,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11244361,0.9478186288765204,5978203,5850867,136177,30/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
2/11/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7722750,0.9547767582283082,4074767,4009580,97139,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211102.ods
