date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
17/12/21,Andalucía,10486800,2119500,1537200,333500,14477000,14667274,1.013143192650411,6931016,6818248,1671036,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Aragón,1675761,368490,255200,63565,2363016,2333063,0.9873242500262377,1080960,1059385,317875,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Asturias,1447025,341040,220900,43000,2051965,2007765,0.9784596715830923,876907,868236,336657,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Baleares,1318884,405070,225400,56420,2005774,1824148,0.9094484224045182,879561,859090,184613,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Canarias,2503770,624700,455800,133650,3717920,3563107,0.9583603197486766,1704236,1657257,375768,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Cantabria,844305,122900,125200,22200,1114605,1065615,0.9560472095495713,488256,481329,140147,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Castilla y Leon,3867399,611570,466170,97620,5042759,4592480,0.9107078089593416,2025381,1987390,806782,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Castilla La Mancha,2531745,581270,382100,93735,3588850,3511588,0.9784716552656143,1640970,1577632,462953,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Cataluña,8569700,2654900,1514300,375750,13114650,12776998,0.9742538306397807,6129507,5955250,1435866,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,C. Valenciana,6256180,1543650,863900,213125,8876855,8746023,0.985261446762395,4122054,4051095,1033559,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Extremadura,1464233,231770,185400,49265,1930668,1988004,1.0296974933028362,903734,889289,285105,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Galicia,3874579,645000,573400,122700,5215679,5477891,1.0502737994420286,2324711,2301193,1057378,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,La Rioja,421265,91600,53240,15200,581305,567464,0.9761897798917952,263231,257935,81120,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Madrid,8228535,1970800,1222100,321450,11742885,11264570,0.9592676757032024,5430741,5298888,1243648,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Murcia,1687865,498000,253010,68300,2507175,2547938,1.0162585379959517,1211117,1179641,286766,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Navarra,804525,176500,136600,23750,1141375,1160634,1.0168735078304676,534637,525627,168478,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,País Vasco,2842920,642900,444200,101300,4031320,3958634,0.9819696774257564,1834999,1796584,565120,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Ceuta,97920,22270,18100,3935,142225,127976,0.8998136755141501,63565,60903,11579,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Melilla,96750,23500,15100,5750,141100,120994,0.8575053153791637,60831,58065,12610,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,208519,0.982477218971155,95248,89105,30919,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Sanidad Exterior,0,5830,0,4440,10270,7986,0.7776046738072054,6135,5787,13,16/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
17/12/21,Totales,59068299,13739560,9051120,2150655,84009634,82518671,0.9822524759481752,38607797,37777929,10507992,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211217.ods
