date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
24/11/21,Andalucía,9935730,2019500,1537200,333500,13825930,13609868,0.9843726968095455,6881590,6778964,707046,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Aragón,1575141,293490,255200,63565,2187396,2127945,0.9728211078378126,1070417,1052511,132885,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Asturias,1374485,161040,220900,43000,1799425,1805390,1.003314947830557,874502,866777,138788,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Baleares,1318950,305100,227400,57600,1909050,1707302,0.8943202116235824,865094,848854,89854,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Canarias,2403150,574700,455800,133650,3567300,3255373,0.9125593586185631,1689162,1648628,91904,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Cantabria,768255,114900,125200,22200,1030555,977233,0.9482589478484894,484601,479345,57242,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Castilla y Leon,3274545,410240,467030,100375,4252190,4062551,0.9554020398900331,2011497,1975451,310257,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Castilla La Mancha,2360925,446270,382100,93735,3283030,3218981,0.9804908879906672,1627635,1569546,194961,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Cataluña,8469080,1604900,1514300,375750,11964030,11671591,0.975556814885954,6022342,5900882,479909,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,C. Valenciana,6197680,1213650,863900,213125,8488355,8090404,0.9531180069636579,4091485,4027944,431747,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Extremadura,1377755,218200,186000,51750,1833705,1831953,0.9990445573306502,900778,887191,135709,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Galicia,3663979,527400,573400,122700,4887479,4722391,0.9662222589600896,2315896,2295078,322997,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,La Rioja,421265,67600,53240,15200,557305,513127,0.9207292236746485,261413,256673,30806,22/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Madrid,7637685,1645800,1222100,321450,10827035,10403499,0.9608816264101853,5392895,5281355,455323,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Murcia,1687865,398000,253010,68300,2407175,2342833,0.9732707426755429,1199718,1171601,101492,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Navarra,762405,151500,136600,23750,1074255,1058063,0.9849272286375209,530358,523843,73490,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,País Vasco,2748150,526100,444200,101300,3819750,3566777,0.933772367301525,1821808,1791202,193814,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Ceuta,97920,22270,18100,3935,142225,120064,0.8441835120407805,63188,60602,4458,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Melilla,96750,23500,15100,5750,141100,106626,0.7556768249468462,58420,55993,2824,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177513,0.8363865094846352,95221,89043,0,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Sanidad Exterior,0,5240,0,4375,9615,7593,0.7897035881435257,5781,5559,0,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
24/11/21,Totales,56219853,10787700,9054580,2157010,78219143,75377077,0.9636653395703914,38263801,37567042,3955506,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211124.ods
