date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
13/5/21,Andalucía,427476,413516,1.0,623492,650381,0.9586565413196265,731809,916147,0.7987899321833724,275326,1265021,0.2176453987720362,351106,3009381,0.11667050466524512,32375,625846,0.051729978301371264,421,181921,0.002314191324805822,2442005,7062213,0.34578467117885003,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Aragón,99845,98807,1.0,113292,118955,0.952393762347106,129269,156367,0.8267025651192387,44126,198266,0.2225595916596895,56097,446083,0.12575462413945387,6234,89180,0.06990356582193318,45,25106,0.00179240022305425,448908,1132764,0.39629437376187804,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Asturias ,87580,87826,0.9971990071277298,109183,109249,0.999395875477121,118800,149652,0.7938417127736348,41952,162645,0.25793599557318087,43487,322095,0.13501296201431254,4403,54179,0.0812676498274239,38,15563,0.0024416886204459295,405443,901209,0.4498878728463653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Baleares,49869,49542,1.0,73700,80516,0.9153460181827214,87298,117231,0.7446665131236618,36382,165797,0.21943702238279342,45869,464054,0.09884410004008154,3961,85839,0.046144526380782626,38,23300,0.0016309012875536481,297117,986279,0.3012504575277381,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Canarias,89036,90236,0.9867015381887495,137825,154531,0.8918922416861341,169383,235092,0.7204966566280435,50353,350512,0.14365556671383575,76757,832411,0.0922104585355071,6596,163899,0.04024429679253687,65,44352,0.0014655483405483405,530015,1871033,0.28327399890862426,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cantabria,41738,41042,1.0,54441,53066,1.0,60849,77345,0.7867218307582908,14052,89964,0.15619581165799654,23783,194241,0.12244067936223557,1654,34935,0.04734506941462716,7,10791,0.0006486887220832175,196524,501384,0.39196304628787515,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla y Leon,227074,223657,1.0,243184,245410,0.9909294649769773,258162,318575,0.8103649062230244,60066,381175,0.15758116350757526,92871,738950,0.12567968062791798,8265,144422,0.057228123139133925,106,40684,0.0026054468587159573,889728,2092873,0.4251227857590977,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla - La Mancha,136235,135194,1.0,152437,159101,0.9581146567274875,183673,218444,0.8408241929281647,71232,307478,0.23166535491970158,78963,707865,0.11155093132165031,6614,149518,0.04423547666501692,108,42364,0.002549334340477764,629262,1719964,0.36585765748585436,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cataluña,450129,447196,1.0,576233,635292,0.9070364493807572,649585,837584,0.77554609448127,250895,1091780,0.22980362344061991,325439,2803626,0.11607789341374349,41886,556316,0.07529174066537724,492,159864,0.0030776159735775408,2294659,6531658,0.35131340312061654,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,C. Valenciana,291626,276531,1.0,406666,437862,0.9287538082774939,462789,580728,0.7969118072488325,99936,752334,0.1328346186667092,208561,1765967,0.1181001683496917,18313,352834,0.051902594421172565,156,103049,0.0015138429290919855,1488047,4269305,0.3485454892541058,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Extremadura,77639,76005,1.0,93982,91876,1.0,115304,125297,0.9202454966998411,29263,169216,0.17293281959152798,46173,351778,0.13125607627537822,2502,76088,0.032882977604878565,66,20953,0.0031499069345678424,364929,911213,0.40048704309530264,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Galicia,237820,234302,1.0,279466,289762,0.9644673904790828,310908,346927,0.8961770055371879,96901,405889,0.23873768444082002,99428,889004,0.11184201645886857,5421,152745,0.03549052342138859,41,44014,0.0009315217885218339,1029985,2362643,0.4359460993472141,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,La Rioja,23147,22207,1.0,28073,28125,0.9981511111111111,34651,37718,0.9186860384962087,7350,47664,0.15420443101711984,14035,107618,0.130414986340575,1436,21170,0.06783183750590459,10,6286,0.001590836780146357,108702,270788,0.4014284237115382,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Madrid,365030,364122,1.0,475653,526081,0.9041440386556443,572567,703323,0.8140882638560093,212437,972783,0.218380666602932,291618,2513737,0.11600974962774546,27447,479716,0.0572151022688424,329,135861,0.00242159265720111,1945081,5695623,0.3415045202254433,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Murcia,72377,69771,1.0,93859,102899,0.9121468624573611,103323,146909,0.7033129352184005,44938,213256,0.21072326218254117,61053,551265,0.11075072787135044,7250,118667,0.06109533400187078,125,34712,0.003601060152108781,382925,1237479,0.309439594530493,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Navarra,42056,41166,1.0,54649,55792,0.9795131918554632,64343,73844,0.8713368723254429,25766,96694,0.2664694810432912,29013,223028,0.1300868052441846,3543,48505,0.07304401608081641,8,13906,0.0005752912411908529,219378,552935,0.39675187861141004,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,País Vasco,160413,157950,1.0,204131,213081,0.9579971935555024,240415,280119,0.8582602393982557,61748,339977,0.18162405103874674,97420,724849,0.1344004061535575,12491,140323,0.08901605581408607,27,41824,0.0006455623565416985,776645,1898123,0.40916473800696795,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Ceuta,2307,2605,0.8856046065259117,3611,4318,0.8362667901806392,5828,7857,0.7417589410716559,4179,11556,0.3616303219106957,3852,30066,0.12811814009179803,342,7581,0.045112781954887216,7,2175,0.003218390804597701,20126,66158,0.30421113092898816,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Melilla,1852,2349,0.7884206045125586,2973,3748,0.7932230522945571,5444,7827,0.6955410757633832,4093,11299,0.3622444464111868,3787,30095,0.12583485628842,235,8536,0.02753045923149016,6,2324,0.0025817555938037868,18390,66178,0.2778869110580556,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Fuerzas Armadas,26,-,-,10,-,-,3161,-,-,8080,-,-,49675,-,-,6731,-,-,0,-,-,67683,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Total España,2883275,2834024,1.0,3726860,3960045,0.9411155681311703,4307561,5336986,0.8071149146728135,1439075,7033306,0.2046086150666557,1998987,16706113,0.11965602052374481,197699,3310299,0.0597223996986375,2095,949049,0.0022074729545049836,14555552,40129822,0.36271160136219893,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
