date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
18/2/22,Andalucía,11421630,966000,3319500,1537200,333500,17577830,16740947.5,0.9523898854409218,7443449,7028556,3889097,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Aragón,1853541,138000,477490,254710,59180,2782921,2589050.5,0.9303356078020181,1144387,1090643,662669,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Asturias,1575725,102000,516040,220900,43000,2457665,2243366.5,0.9128040233310887,923986,883935,702551,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Baleares,1318884,114000,542970,225400,56520,2257774,1992167.5,0.8823591289473615,925066,886517,441761,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Canarias,2742450,204000,824700,455800,133650,4360600,4033103.5,0.924896459202862,1810377,1697933,923890,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Cantabria,920355,54000,175400,120490,22145,1292390,1232690.0,0.9538065135137226,517204,494445,342452,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Castilla y Leon,4086183,258000,753070,466170,95315,5658738,5202532.0,0.919380257576866,2139269,2042126,1452905,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Castilla La Mancha,2763405,234000,840660,380370,92350,4310785,3862815.0,0.8960815721498521,1755730,1639284,988334,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Cataluña,8673200,690000,3508880,1485670,355800,14713550,13835281.5,0.940308864957811,6464974,6152296,3509509,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,C. Valenciana,6947650,912000,2144540,863900,213125,11081215,9817012.5,0.8859148116880685,4403098,4127512,2759628,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Extremadura,1595273,126000,307170,182600,40185,2251228,2250181.5,0.9995351425977289,960958,910153,596637,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Galicia,4138999,276000,969980,571870,122525,6079374,5994514.0,0.9860413259654695,2466835,2355052,1904070,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,La Rioja,458705,42000,109600,53240,15200,678745,622542.0,0.9171957067823704,282237,265637,157558,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Madrid,8746845,390000,2170800,1222100,321450,12851195,12869364.0,1.0,5754023,5427187,3181817,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Murcia,1767425,186000,623000,253010,68300,2897735,2747713.5,0.948228012568437,1297468,1217082,655996,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Navarra,873147,72000,274760,135150,23710,1378767,1276650.5,0.9259363619813935,565360,541737,329347,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,País Vasco,3081600,228000,817900,444200,101305,4673005,4314457.0,0.9232724981034688,1939135,1850958,1130185,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Ceuta,102444,12000,29210,18100,3935,165689,148641.5,0.8971114557997212,69202,64346,31442,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Melilla,101430,12000,23500,15100,5750,157780,135993.0,0.8619153251362657,65123,60347,25914,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,200711.5,0.9444091546446082,95016,90941,41055,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Sanidad Exterior,0,0,7570,0,4705,12275,12213.0,0.994949083503055,8039,7528,2848,17/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
18/2/22,Totales,63217317,5016000,18495040,9009780,2113650,97851787,92121948.0,0.9414436958621921,41030936,38834215,23729665,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220218.ods
