date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
26/7/21,Andalucía,6419880,1011000,1805800,476000,9712680,9705376,0.9992479933447823,5422317,4542412,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Aragón,1118835,153300,285700,56900,1614735,1560849,0.9666285799217829,901377,746221,24/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Asturias,940415,126400,235900,43750,1346465,1360571,1.0104763213302983,740234,666577,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Baleares,860310,155000,256400,55550,1327260,1257184,0.9472025074213041,723999,603196,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Canarias,1600530,264700,503700,120900,2489830,2397701,0.962997875356952,1394342,1131543,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Cantabria,493305,67300,130200,24950,715755,687693,0.9607938470566045,380582,327726,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Castilla y Leon,2202825,305000,514400,102850,3125075,2957791,0.946470404710287,1650386,1449369,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Castilla La Mancha,1643715,240500,460900,89425,2434540,2346990,0.9640383809672464,1344046,1076160,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Cataluña,6056540,895800,1698100,394000,9044440,8694892,0.9613521677406229,4886723,4261807,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,C. Valenciana,3867040,573000,1009800,307250,5757090,5476746,0.9513045653272747,3097327,2579421,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Extremadura,899225,121900,228000,45550,1294675,1318615,1.018491127116844,737161,644942,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
26/7/21,Galicia,2395105,323400,595400,116000,3429905,3397700,0.9906105271137248,1862443,1681335,25/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210726.ods
