date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
11/1/22,Andalucía,10796850,534000,2619500,1537200,333500,15821050,15207514.5,0.9612203045941957,7203820,6865579,2219427,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Aragón,1713201,72000,408490,255200,63565,2512456,2399616.0,0.9550877706913077,1120842,1068194,452444,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Asturias,1458725,42000,441040,220900,43000,2205665,2125067.0,0.9634586394579413,910298,870865,552937,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Baleares,1318884,72000,467070,225400,56420,2139774,1876516.0,0.8769692500236006,907451,871141,286502,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Canarias,2580990,114000,674700,455800,133650,3959140,3764869.5,0.95093113655996,1775360,1667991,638926,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Cantabria,859515,30000,155400,125200,22200,1192315,1144001.0,0.9594788290007255,511773,485675,237053,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Castilla y Leon,3987903,114000,611570,466170,95310,5274953,4837493.5,0.9170685501842386,2101442,1997205,1048719,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Castilla La Mancha,2608965,126000,771270,382100,93735,3982070,3605147.5,0.9053450843405565,1703188,1591218,700722,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,Cataluña,8620010,480000,2954900,1514300,375750,13944960,13120720.5,0.9408933765317362,6367512,6028875,2489470,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
11/1/22,C. Valenciana,6538150,402000,1843650,863900,213125,9860825,9095322.5,0.9223693250818263,4257427,4078111,1672005,10/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220111.ods
