date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
28/6/21,Andalucía,4952700,673500,1455800,299300,7381300,7192389,0.9744068118082181,4494193,2834409,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Aragón,889515,118900,228700,46800,1283915,1184205,0.922339095656644,727890,508734,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Asturias,766085,100000,175400,36100,1077585,1060023,0.9837024457467393,661981,436871,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Baleares,627480,86600,201400,41300,956780,881201,0.9210069190409499,551050,372601,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Canarias,1194540,163500,374400,76900,1809340,1707157,0.9435247106679784,1071131,716161,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Cantabria,392685,52100,100200,20550,565535,515754,0.9119753861387889,319462,210447,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Castilla y Leon,1793325,242600,411900,84650,2532475,2286919,0.9030371474545652,1406913,976566,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Castilla La Mancha,1291545,174300,350900,72375,1889120,1770107,0.9370008257813162,1114701,721183,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Cataluña,4723910,644000,1338100,274850,6980860,6378128,0.9136593485616386,4007571,2530165,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,C. Valenciana,3000070,407600,869800,178800,4456270,3926206,0.8810520906498035,2461411,1609750,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Extremadura,715535,94300,183000,37600,1030435,990850,0.9615841853197922,609121,428526,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
28/6/21,Galicia,1930615,253000,464800,95700,2744115,2659506,0.9691671085213266,1608182,1163312,27/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210628.ods
