date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
15/6/21,Andalucía,4199220,612000,1293200,252600,6357020,5944289,0.9350747677370843,3850035,2183658,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Aragón,770175,110300,203200,39500,1123175,1013296,0.902171077525764,660494,392449,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Asturias,674825,93400,155800,30500,954525,918611,0.9623750032738797,585834,359069,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Baleares,539730,77600,178900,34900,831130,723083,0.8699998796818789,481030,275864,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Canarias,1055310,147100,332500,64900,1599810,1395452,0.8722610810033692,932289,530935,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Cantabria,341205,48300,89000,17350,495855,439691,0.8867330167085136,285670,165302,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Castilla y Leon,1582725,227000,365900,71450,2247075,1970371,0.8768603629162356,1241529,791740,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Castilla La Mancha,1109025,161000,311600,61075,1642700,1465203,0.8919480124185791,967942,549330,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Cataluña,4030100,588700,1188700,232050,6039550,5308613,0.878974923628416,3402714,1983594,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,C. Valenciana,2549620,371100,772600,150900,3844220,3347509,0.8707901732991348,2179433,1282020,13/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Extremadura,621935,87400,162500,31700,903535,834638,0.9237472815109542,535680,333488,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Galicia,1689595,235400,412900,80800,2418695,2263851,0.9359803530416195,1436804,920224,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,La Rioja,182585,25800,48700,9500,266585,233863,0.877254909315978,152293,92782,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Madrid,3381225,496200,1036100,202200,5115725,4394394,0.8589973073220316,2821241,1790892,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Murcia,733145,106700,230800,45100,1115745,974629,0.8735230720281068,635097,376878,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Navarra,356415,51700,101000,19750,528865,497056,0.9398542161042989,324882,199741,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,País Vasco,1261080,179400,338200,66250,1844930,1702800,0.9229618467909352,1077317,711994,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Ceuta,38250,5000,13500,2550,59300,53933,0.9094940978077571,35850,21064,11/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Melilla,38250,4900,13500,2550,59200,49446,0.8352364864864865,31824,19864,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Fuerzas Armadas,37248,16300,96100,1000,150648,101417,0.6732050873559556,75437,26483,14/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Sanidad Exterior,0,1900,0,0,1900,445,0.23421052631578948,445,0,11/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Totales,25191663,3647200,7344700,1416625,37600188,33632590,0.8944793041992237,21713840,13007371,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
