date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
10/3/21,Andalucía,820260,73300,303300,1196860,971691,0.8118668850157913,275060,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Aragón,147735,12600,47600,207935,158422,0.7618823189939163,51485,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Asturias,144815,12700,36600,194115,140785,0.7252659505962961,45877,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Baleares,76410,6500,41900,124810,89104,0.7139171540741928,24786,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Canarias,167280,14300,78000,259580,186871,0.7198975267740195,57004,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Cantabria,70935,5900,20800,97635,70233,0.7193424489168844,21681,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Castilla y Leon,324975,27300,85800,438075,325296,0.742557781201849,105946,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Castilla La Mancha,215145,18600,73300,307045,212233,0.6912113859531991,73939,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Cataluña,735380,63400,278900,1077680,809732,0.7513658971123154,212427,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,C. Valenciana,395650,31700,181300,608650,436903,0.7178230510145404,124344,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Extremadura,129365,10900,38100,178365,135670,0.7606312897709753,47250,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Galicia,268045,19900,96900,384845,289261,0.7516298769634528,77121,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,La Rioja,36335,2700,11400,50435,38243,0.7582631109348666,11595,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Madrid,598965,51300,243100,893365,694100,0.7769500707997291,183217,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Murcia,148145,13400,54100,215645,151449,0.7023070323911985,51633,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Navarra,69765,5900,23600,99265,74743,0.7529642875132222,24805,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,País Vasco,208080,16000,79600,303680,189949,0.6254906480505795,55272,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Ceuta,5490,600,3100,9190,8262,0.8990206746463547,2443,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Melilla,4320,600,3100,8020,6558,0.8177057356608479,1953,9/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
10/3/21,Totales,4567095,387600,1700500,6655195,4989505,0.7497158235032932,1447838,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210310.ods
