date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
12/11/21,Andalucía,9884250,2019500,1528900,333500,13766150,13357417,0.9703088372566041,6862495,6760605,488859,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Aragón,1577037,293920,264060,63815,2198832,2072594,0.9425886106805795,1068951,1050839,80659,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Asturias,1280885,162000,220900,43000,1706785,1743136,1.021297937350047,874153,866208,77430,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Baleares,1318950,305100,256400,57600,1938050,1645688,0.8491463068548283,861343,845481,34829,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Canarias,2403150,574700,455800,133650,3567300,3210165,0.8998864687578841,1683654,1644845,55216,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Cantabria,747195,114900,125200,22200,1009495,951797,0.9428446896715684,483432,478138,35049,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Castilla y Leon,3274545,411830,473110,101025,4260510,3848671,0.9033357508842839,2006221,1967987,105839,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Castilla La Mancha,2360925,446270,394800,93735,3295730,3135453,0.9513682856301943,1622597,1565884,120765,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11446058,0.9648202329684298,5997630,5873939,300558,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7940225,0.9816635635108437,4083552,4020064,296642,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
