date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
25/5/21,Andalucía,418533,413516,1.0,578031,650381,0.8887575129039748,111780,916147,0.12201098731972053,91824,1265021,0.0725869372919501,160699,3009381,0.053399353554767576,15632,625846,0.02497739060407832,353,181921,0.0019404027022718652,1376852,7062213,0.19496041821451718,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Aragón,97800,98807,0.9898084143835963,105726,118955,0.8887898785254928,32400,156367,0.20720484501205497,16302,198266,0.08222287230286585,24205,446083,0.05426120251164021,1648,89180,0.0184794797039695,31,25106,0.001234764598104039,278112,1132764,0.2455162770003284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Asturias ,85894,87826,0.9780019584177806,97268,109249,0.890333092293751,16762,149652,0.11200652179723626,20047,162645,0.1232561714162747,33625,322095,0.10439466616991881,3732,54179,0.06888277745990144,36,15563,0.0023131786930540386,257364,901209,0.2855763757352623,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Baleares,48419,49542,0.9773323644584393,60928,80516,0.7567191614089125,6458,117231,0.0550878180685996,9675,165797,0.05835449374837904,20358,464054,0.043869894451938785,1504,85839,0.0175211733594287,35,23300,0.0015021459227467812,147377,986279,0.1494272918717726,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Canarias,85560,90236,0.9481803271421606,122898,154531,0.795296736577127,19087,235092,0.08118949177343338,30313,350512,0.08648206052859816,39431,832411,0.04736962870505075,2869,163899,0.017504682761944855,54,44352,0.0012175324675324675,300212,1871033,0.16045254145704538,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cantabria,41207,41042,1.0,48431,53066,0.912655937888667,6349,77345,0.08208675415346822,7144,89964,0.07940954159441554,12512,194241,0.06441482488249134,737,34935,0.02109632174037498,5,10791,0.0004633490872022982,116385,501384,0.2321274711598296,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla y Leon,223538,223657,0.9994679352758912,231666,245410,0.9439957621938796,55428,318575,0.17398728713803657,34499,381175,0.09050698498065193,46046,738950,0.06231274105149198,3025,144422,0.020945562310451315,105,40684,0.00258086717136958,594307,2092873,0.2839670634577445,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla - La Mancha,133507,135194,0.9875216355755433,141363,159101,0.8885110715834595,25111,218444,0.11495394700701324,36396,307478,0.11836944431796746,38950,707865,0.055024616275702286,4277,149518,0.028605251541620406,97,42364,0.0022896799169105845,379701,1719964,0.22076101592824035,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cataluña,438682,447196,0.9809613681696616,434687,635292,0.684231817809763,71870,837584,0.08580631912739499,87530,1091780,0.08017182948945759,154099,2803626,0.05496417853165864,21045,556316,0.037829219364533824,377,159864,0.002358254516338888,1208290,6531658,0.18498978360471416,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,C. Valenciana,286237,276531,1.0,354787,437862,0.8102712726840877,34305,580728,0.059072405670124395,55711,752334,0.07405088697307313,74391,1765967,0.04212479621646384,6128,352834,0.017367940731335414,135,103049,0.0013100563809449873,811694,4269305,0.1901232167765011,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Extremadura,76129,76005,1.0,88082,91876,0.958705211371849,13756,125297,0.10978714574171768,16721,169216,0.09881453290468986,21585,351778,0.06135972118779458,1051,76088,0.013812953422353065,58,20953,0.002768100033408104,217382,911213,0.2385633216382997,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Galicia,236123,234302,1.0,274725,289762,0.9481056867360109,26610,346927,0.07670201512133676,28415,405889,0.07000682452591718,44223,889004,0.04974443309591408,1901,152745,0.012445579233362794,35,44014,0.0007952015267869314,612032,2362643,0.2590454842310074,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,La Rioja,22855,22207,1.0,27265,28125,0.9694222222222222,6506,37718,0.17249058804814676,5092,47664,0.10683115139308492,5142,107618,0.047780111133825194,430,21170,0.02031176192725555,9,6286,0.0014317531021317213,67299,270788,0.24853021551915153,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Madrid,359138,364122,0.9863122799501266,436625,526081,0.8299577441496652,76272,703323,0.10844519516637448,84571,972783,0.08693716892667738,125236,2513737,0.04982064551701312,15703,479716,0.03273395092096157,245,135861,0.0018033136808944437,1097790,5695623,0.19274274298000413,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Murcia,70897,69771,1.0,85703,102899,0.8328846733204405,20723,146909,0.14106011204214855,20817,213256,0.09761507296394943,28709,551265,0.05207840149474391,2646,118667,0.0222976901750276,117,34712,0.0033705923023738186,229612,1237479,0.18554819920176424,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Navarra,41221,41166,1.0,52390,55792,0.9390235159162604,8630,73844,0.11686799198309951,11949,96694,0.12357540281713447,13426,223028,0.0601987194432986,1014,48505,0.020905061333883104,6,13906,0.00043146843089313965,128636,552935,0.2326421731306573,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,País Vasco,157131,157950,0.9948148148148148,144810,213081,0.6796007152209723,18409,280119,0.06571849820968945,34149,339977,0.10044503010497768,42129,724849,0.05812107073335274,3950,140323,0.02814934116288848,15,41824,0.000358645753634277,400593,1898123,0.21104691318739618,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Ceuta,2247,2605,0.8625719769673704,3432,4318,0.7948124131542381,1018,7857,0.12956599210894743,705,11556,0.06100726895119418,1139,30066,0.03788332335528504,115,7581,0.015169502704128743,5,2175,0.0022988505747126436,8661,66158,0.13091387284984432,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Melilla,1789,2349,0.7616006811409111,2781,3748,0.7419957310565635,1910,7827,0.24402708572888718,682,11299,0.06035932383396761,977,30095,0.032463864429307196,88,8536,0.010309278350515464,6,2324,0.0025817555938037868,8233,66178,0.12440690259602889,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Fuerzas Armadas,4,-,-,4,-,-,628,-,-,1685,-,-,7381,-,-,580,-,-,0,-,-,10282,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
