date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
1/12/21,Andalucía,10135800,2019500,1537200,333500,14026000,13777435,0.9822782689291316,6891627,6786350,857055,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Aragón,1675761,293490,255200,63565,2288016,2157820,0.9430965517723652,1073061,1055002,157705,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Asturias,1430645,191040,220900,43000,1885585,1844359,0.9781362282792874,875101,867163,176632,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Baleares,1318884,335070,225400,57130,1936484,1730682,0.8937238830788171,868933,851199,107522,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Canarias,2403150,574700,455800,133650,3567300,3326155,0.9324012558517646,1693552,1650365,156124,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Cantabria,823245,114900,125200,22200,1085545,1002600,0.9235913757605627,485538,480044,81067,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Castilla y Leon,3867735,410000,466170,98120,4842025,4126402,0.8522058436294732,2014480,1977920,368922,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Castilla La Mancha,2461545,496270,382100,93735,3433650,3271968,0.9529124983618016,1631030,1570376,242478,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Cataluña,8469080,1804900,1514300,375750,12164030,11884306,0.9770040027852611,6050887,5913832,654032,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,C. Valenciana,6197680,1213650,863900,213125,8488355,8168371,0.9623031788844835,4093220,4029904,506266,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Extremadura,1377755,214190,185700,49905,1827550,1865698,1.0208738475007524,901664,888055,167810,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Galicia,3874579,537400,573400,122700,5108079,4818514,0.9433123489280413,2317784,2296629,415376,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,La Rioja,421265,67600,53240,15200,557305,531705,0.9540646504158405,262003,257301,48106,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Madrid,7637685,1645800,1222100,321450,10827035,10593977,0.9784744392162766,5412328,5293849,612000,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Murcia,1687865,498000,253010,68300,2507175,2406659,0.9599086621396592,1202997,1174205,159464,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
1/12/21,Navarra,804525,151500,136600,23750,1116375,1081208,0.9684989362893293,532126,524883,94124,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211201.ods
