date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
30/4/21,Andalucía,401724,413516,0.9714835701641532,150527,650381,0.23144433801110426,49835,916147,0.05439629229807007,74721,1265021,0.05906700363076976,139235,3009381,0.046266989789594606,13312,625846,0.021270408375223298,182,181921,0.0010004342544291203,829536,7062213,0.11746119806921711,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Aragón,92050,98807,0.9316141568917182,7698,118955,0.06471354713967467,12920,156367,0.08262612955418983,14396,198266,0.07260952457809206,22185,446083,0.04973289724109639,1496,89180,0.016775061673020855,28,25106,0.0011152712499004221,150773,1132764,0.1331018641129132,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Asturias ,81372,87826,0.9265137886275135,19535,109249,0.17881170537030086,11394,149652,0.07613663699783497,14729,162645,0.09055919333517784,22492,322095,0.06983032956115431,2540,54179,0.04688163310507761,29,15563,0.0018633939471824198,152091,901209,0.16876329464086576,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Baleares,43085,49542,0.8696661418594324,10710,80516,0.1330170400914104,5204,117231,0.044390988731649476,7871,165797,0.047473717859792396,18218,464054,0.039258362173367756,1323,85839,0.015412574703805961,31,23300,0.0013304721030042918,86442,986279,0.08764457116089869,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Canarias,64969,90236,0.7199898045126114,27293,154531,0.17661828371006466,10320,235092,0.043897708131284775,17801,350512,0.05078570776464144,35812,832411,0.043022016768159,2504,163899,0.015277701511296591,33,44352,0.000744047619047619,158732,1871033,0.08483655820073724,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cantabria,37353,41042,0.9101164660591589,8794,53066,0.16571816228847097,3958,77345,0.05117331437067684,5899,89964,0.06557067271352986,11318,194241,0.05826782193254771,661,34935,0.01892085301273794,5,10791,0.0004633490872022982,67988,501384,0.13560065738037114,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla y Leon,195608,223657,0.874589214735063,32419,245410,0.1321013813618027,22587,318575,0.07090010201679353,31065,381175,0.08149799960647996,43564,738950,0.05895392110426957,2782,144422,0.01926299317278531,91,40684,0.002236751548520303,328116,2092873,0.1567777882365533,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla - La Mancha,121670,135194,0.8999659748213679,16610,159101,0.10439909240042489,14569,218444,0.06669443884931607,23380,307478,0.07603796043944608,36155,707865,0.05107612327209284,3721,149518,0.02488663572278923,87,42364,0.002053630440940421,216192,1719964,0.1256956540950857,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cataluña,397632,447196,0.8891671660748307,97982,635292,0.15423144003072603,58754,837584,0.07014699421192382,74218,1091780,0.0679788968473502,136352,2803626,0.04863416161784775,18132,556316,0.03259298671977797,280,159864,0.001751488765450633,783350,6531658,0.11993126400678052,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,C. Valenciana,271266,276531,0.9809605433025592,70967,437862,0.16207617925282394,25152,580728,0.04331115427532339,35088,752334,0.0466388598680905,70118,1765967,0.03970515870341858,5576,352834,0.015803465652403113,110,103049,0.0010674533474366564,478277,4269305,0.11202689899175627,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Extremadura,73637,76005,0.9688441549898033,22990,91876,0.25022856894074624,8188,125297,0.06534873141415995,13319,169216,0.07871005105900152,20165,351778,0.057323084445303575,934,76088,0.012275260225002629,44,20953,0.0020999379563785615,139277,911213,0.15284790713038554,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
