date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
20/1/22,Andalucía,10959480,672000,2819500,1537200,333500,16321680,15667668.5,0.9599298907955554,7353122,6884941,2642302,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Aragón,1773981,96000,408490,254710,59180,2592361,2468671.5,0.9522869307168254,1135336,1071348,523963,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Asturias,1503185,54000,491040,220900,43000,2312125,2169966.0,0.9385158674379629,920175,871245,620192,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Baleares,1318884,90000,467070,225400,56420,2157774,1914707.5,0.8873531240991874,917228,874736,334005,18/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Canarias,2623110,144000,674700,455800,133650,4031260,3872109.5,0.9605209041341913,1791358,1673136,753143,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Cantabria,882915,42000,170400,120490,22145,1237950,1169184.5,0.944452118421584,514017,486852,275517,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Castilla y Leon,3987903,144000,611570,466170,95310,5304953,4998206.0,0.9421772445486322,2128996,2002790,1200456,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Castilla La Mancha,2648745,156000,841270,382100,93735,4121850,3707948.5,0.899583560779747,1736535,1598378,802395,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Cataluña,8573438,600000,3208880,1485670,355800,14223788,13424669.0,0.9438181305851859,6415898,6058901,2940574,18/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,C. Valenciana,6538150,582000,2043650,863900,213125,10240825,9376382.5,0.9155885878334997,4357015,4087984,2012655,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Extremadura,1502843,72000,271770,182600,40185,2069398,2118302.5,1.0,950172,894279,449820,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Galicia,4029019,162000,884980,571870,122515,5770384,5744388.0,0.9954949272006854,2460984,2317333,1614070,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,La Rioja,439985,24000,91600,53240,15200,624025,598934.0,0.9597916750130203,279703,260963,127214,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Madrid,8392335,312000,2120800,1222100,321450,12368685,12234335.5,0.9891379318011575,5705882,5359911,2565082,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Murcia,1687865,132000,623000,253010,68300,2764175,2635845.0,0.953573851149077,1289389,1196436,504882,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Navarra,857937,54000,224760,135150,23710,1295557,1228740.0,0.9484260437788534,561875,531544,273908,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,País Vasco,2942370,156000,817900,444200,101305,4461775,4178677.5,0.9365504759876955,1931908,1821122,965818,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Ceuta,100104,12000,28110,18100,3935,162249,137756.0,0.8490406720534487,66934,61512,23683,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Melilla,99090,12000,23500,15100,5750,155440,130925.5,0.8422896294390119,64117,58992,22194,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Fuerzas Armadas,48138,0,58300,103800,2000,212238,211965.5,0.9987160640413121,95401,92485,50420,19/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Sanidad Exterior,0,0,6480,0,4685,11165,11206.5,1.0,7905,7443,1165,18/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
20/1/22,Totales,60909477,3516000,16887770,9011510,2114900,92439657,88000589.5,0.9519787540968483,40683950,38212331,18703458,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220120.ods
