date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
13/5/21,Andalucía,414717,413516,1.0029043616208322,423734,650381,0.6515165725936028,57322,916147,0.06256856159546448,82315,1265021,0.0650700660305244,151702,3009381,0.05040970219457091,14591,625846,0.02331404211259639,289,181921,0.0015886016457693174,1144670,7062213,0.1620837547663884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Aragón,97122,98807,0.9829465523697714,73682,118955,0.619410701525787,17133,156367,0.10956915461702277,14930,198266,0.07530287593435082,22777,446083,0.051060004528305274,1561,89180,0.01750392464678179,29,25106,0.0011551023659682944,227234,1132764,0.20060136091895575,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Asturias ,84946,87826,0.9672078883246419,70183,109249,0.6424132028668454,12978,149652,0.0867211931681501,16973,162645,0.10435611300685542,25958,322095,0.0805911299461339,3003,54179,0.0554273796120268,35,15563,0.002248923729358093,214076,901209,0.23754312262749264,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Baleares,47769,49542,0.9642121836017924,43904,80516,0.5452829251328929,5886,117231,0.05020856258156972,8408,165797,0.05071261844303576,18858,464054,0.040637512013688065,1376,85839,0.016030009669264555,32,23300,0.0013733905579399143,126233,986279,0.12798913897588815,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Canarias,82164,90236,0.9105456802163217,87461,154531,0.565977053147912,17370,235092,0.073885968046552,19780,350512,0.05643173414890218,37899,832411,0.045529191709383944,2751,163899,0.0167847271795435,43,44352,0.0009695165945165945,247468,1871033,0.1322627660762798,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cantabria,40267,41042,0.981116904634277,29552,53066,0.5568914182338974,4282,77345,0.05536233757838257,5998,89964,0.06667111288960029,11465,194241,0.05902461375301816,674,34935,0.01929297266351796,5,10791,0.0004633490872022982,92243,501384,0.1839767523494966,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla y Leon,221193,223657,0.9889831304184532,118484,245410,0.48280021189030603,36146,318575,0.11346150827905517,32007,381175,0.08396930543713517,44596,738950,0.06035049732728872,2879,144422,0.019934635997285732,97,40684,0.0023842296725985644,455402,2092873,0.2175965765720137,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla - La Mancha,131768,135194,0.9746586386969835,80181,159101,0.5039628914965965,15603,218444,0.07142791745252788,24150,307478,0.07854220464553562,37203,707865,0.052556631561102754,3957,149518,0.02646504099840822,93,42364,0.002195260126522519,292955,1719964,0.17032623938640576,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cataluña,431554,447196,0.9650220484977504,308619,635292,0.48579078596928654,65220,837584,0.07786681694015167,79019,1091780,0.07237630291817032,143839,2803626,0.05130463193022179,19394,556316,0.03486148160398047,310,159864,0.0019391482760346295,1047955,6531658,0.1604424175301279,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,C. Valenciana,281784,276531,1.0189960619243412,258593,437862,0.5905810506506616,28447,580728,0.04898506701932746,35537,752334,0.047235669263917354,71139,1765967,0.040283312202323146,5787,352834,0.016401480582937018,116,103049,0.0011256780754786558,681403,4269305,0.15960513479360225,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
