date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
25/6/21,Andalucía,4952700,673500,1455800,299300,7381300,7013607,0.9501858751168494,4432600,2711938,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Aragón,889515,118900,228700,46800,1283915,1164838,0.9072547637499367,718661,495297,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Asturias,766085,100000,175400,36100,1077585,1039168,0.9643489840708621,653810,423578,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Baleares,627480,86600,201400,41300,956780,851510,0.8899747068291561,540798,350646,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Canarias,1194540,163500,374400,76900,1809340,1648558,0.911137762941183,1042352,682481,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Cantabria,392685,52100,100200,20550,565535,503947,0.8910978100382824,317624,200448,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Castilla y Leon,1793325,242600,411900,84650,2532475,2236562,0.8831526471139893,1389293,921406,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Castilla La Mancha,1291545,174300,350900,72375,1889120,1714634,0.9076363597865673,1095795,682595,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Cataluña,4723910,644000,1338100,274850,6980860,6180799,0.8853922009609131,3918047,2416784,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,C. Valenciana,3000070,407600,869800,178800,4456270,3813367,0.8557306895677327,2401669,1554646,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Extremadura,715535,94300,183000,37600,1030435,968874,0.9402572699879177,602282,411776,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Galicia,1930615,253000,464800,95700,2744115,2566210,0.9351685333887246,1574553,1097644,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,La Rioja,210665,27900,54900,11300,304765,268316,0.8804029334077076,162374,119356,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Madrid,3984945,545400,1166300,239600,5936245,4969015,0.837063665667438,3039166,2206689,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Murcia,866525,117800,259900,53400,1297625,1127690,0.8690415181581735,714092,457479,23/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Navarra,414915,56000,113700,23350,607965,561559,0.9236699481055652,356314,236887,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,País Vasco,1458810,193800,380800,78550,2111960,1925238,0.9115882876569632,1207040,820905,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Ceuta,44100,6300,15100,2950,68450,65713,0.9600146092037984,41418,28100,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Melilla,44100,6200,15100,2950,68350,59394,0.8689685442574981,36236,27776,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Fuerzas Armadas,46392,16300,106100,2000,170792,128836,0.7543444657829407,81123,48369,24/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Sanidad Exterior,0,2360,0,1500,3860,655,0.16968911917098445,655,0,18/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
25/6/21,Totales,29348457,3982460,8266300,1680525,43277742,38808490,0.896730933882826,24325902,15894800,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210625.ods
