date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
9/12/21,Andalucía,10486800,2019500,1537200,333500,14377000,13944556,0.969921124017528,6909832,6799730,991638,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Aragón,1675761,328490,255200,63565,2323016,2191365,0.9433275534908068,1076523,1056749,185719,7/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Asturias,1447025,225040,220900,43000,1935965,1876347,0.9692050217850012,875805,867769,207178,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Baleares,1318884,335070,225400,56420,1935774,1745730,0.9018253163850739,874564,855408,114752,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Canarias,2403150,624700,455800,133650,3617300,3369416,0.9314726453432118,1698084,1652908,192474,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Cantabria,844305,122900,125200,22200,1114605,1015115,0.9107396790791357,486611,480478,92103,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Castilla y Leon,3867399,409670,466170,97620,4840859,4215566,0.8708301563834022,2019954,1981383,445524,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Castilla La Mancha,2490795,496270,382100,93735,3462900,3302219,0.9535992953882584,1634270,1571305,266926,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Cataluña,8469080,2054900,1514300,375750,12414030,12068824,0.9721922695530782,6086839,5935512,789958,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,C. Valenciana,6256180,1543650,863900,213125,8876855,8168371,0.920187498838271,4093220,4029904,506266,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Extremadura,1464233,231770,185400,49265,1930668,1876485,0.9719356202102071,902540,888736,176571,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Galicia,3874579,537400,573400,122700,5108079,4974665,0.973881766511442,2322822,2299382,558579,6/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,La Rioja,421265,67600,53240,15200,557305,536757,0.9631297045603395,262578,257683,51869,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Madrid,8099835,1820800,1222100,321450,11464185,10712625,0.9344427885628154,5428477,5299118,697121,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Murcia,1687865,498000,253010,68300,2507175,2423794,0.9667430474538076,1205810,1175965,171724,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Navarra,804525,151500,136600,23750,1116375,1091482,0.9777019370731161,533586,525208,102095,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,País Vasco,2748150,526100,444200,101300,3819750,3720983,0.9741430721905884,1829227,1794157,337189,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Ceuta,97920,22270,18100,3935,142225,122420,0.8607488134997363,63418,60832,6304,8/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Melilla,96750,23500,15100,5750,141100,111406,0.789553508150248,60384,57811,3997,7/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177746,0.8374843336254583,95248,89105,146,7/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Sanidad Exterior,0,5540,0,4400,9940,7829,0.787625754527163,5995,5688,5,3/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
9/12/21,Totales,58602639,12102970,9051120,2150615,81907344,77653701,0.9480676238262591,38465787,37684831,5898138,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211209.ods
