date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
9/3/21,Andalucía,739530,73300,208600,1021430,951168,0.9312121241788474,263111,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Aragón,130185,12600,32700,175485,155770,0.8876542154600108,50418,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Asturias,128435,12700,25200,166335,136277,0.819292391859801,44999,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Baleares,65880,6500,28800,101180,86720,0.8570863807076498,24685,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Canarias,148560,14300,53700,216560,180030,0.8313169560398965,55962,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Cantabria,62745,5900,14300,82945,68512,0.8259931279763699,21219,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Castilla y Leon,285195,27300,59000,371495,314360,0.8462025060902569,102339,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Castilla La Mancha,190575,18600,50400,259575,205143,0.7903033805258596,73053,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Cataluña,651140,63400,191900,906440,789183,0.8706400864922113,207196,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,C. Valenciana,340660,31700,124700,497060,426373,0.857789804047801,120409,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Extremadura,115325,10900,26200,152425,131804,0.8647137936690176,46053,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Galicia,222415,19900,66700,309015,278771,0.9021277284274226,76289,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,La Rioja,31655,2700,7800,42155,36734,0.8714031550231289,11320,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Madrid,529935,51300,167200,748435,668040,0.8925825221963163,180557,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Murcia,134105,13400,37200,184705,149364,0.8086624617633523,51447,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Navarra,62745,5900,16200,84845,74287,0.8755613176969769,24646,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,País Vasco,177660,16000,54800,248460,181629,0.7310190775175078,54456,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Ceuta,5490,600,2200,8290,8177,0.9863691194209891,2360,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Melilla,4320,600,2200,7120,6306,0.8856741573033707,1717,8/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
9/3/21,Totales,4026555,387600,1169800,5583955,4848648,0.8683178857995811,1412236,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210309.ods
