date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
20/8/21,Andalucía,8302410,1539300,1805800,525450,12172960,11383761,0.9351678638556276,6378554,5577939,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Aragón,1345815,203700,285700,64700,1899915,1809240,0.9522741806870307,1000534,910365,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Asturias,1089005,148800,235900,49700,1523405,1527161,1.00246552952104,828126,749480,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Baleares,1118880,252300,256400,62400,1689980,1452964,0.8597521864164073,804655,729706,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Canarias,2054490,443900,503700,133650,3135740,2817265,0.898437051541263,1584038,1377153,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Cantabria,593925,84600,130200,24950,833675,778069,0.9333001469397547,430997,377474,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Castilla y Leon,2551485,358300,514400,112850,3537035,3380353,0.955702445692508,1878089,1676744,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Castilla La Mancha,2027475,330700,460900,101375,2920450,2713573,0.9291626290468935,1531420,1330737,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Cataluña,7720280,1320500,1698100,439500,11178380,9862844,0.8823142530491896,5553197,4852767,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,C. Valenciana,5040550,871200,906800,307250,7125800,6669844,0.9360133599034495,3825339,3230582,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Extremadura,1081745,160000,228000,51750,1521495,1520586,0.9994025612966194,846506,750099,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Galicia,2792905,383500,595400,131800,3903605,3860145,0.9888667014208661,2117393,1914211,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,La Rioja,327665,49900,61400,15200,454165,423627,0.9327601202206247,242181,211713,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Madrid,6784749,1262700,1309400,381450,9738299,8703451,0.8937342137471852,4938701,4385195,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Murcia,1481945,304400,259900,88100,2134345,1962350,0.9194155584031635,1121837,904735,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Navarra,653595,113800,145700,32750,945845,880443,0.9308533639232643,494171,437549,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,País Vasco,2234520,339300,444200,110850,3128870,2977782,0.9517116403046467,1662176,1494161,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Ceuta,83880,18400,18100,4150,124530,100216,0.8047538745683771,56320,50177,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Melilla,85050,19300,15100,5750,125200,92657,0.7400718849840255,53092,47858,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
20/8/21,Fuerzas Armadas,49368,58300,103900,2000,213568,169897,0.7955171186694636,91269,84737,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210820.ods
