date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
27/10/21,Andalucía,9434970,2019500,1528900,333500,13316870,12919521,0.9701619825079016,6840955,6733541,94695,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Aragón,1531845,275200,265100,64700,2136845,2004883,0.9382444678954253,1065901,1046620,19742,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Asturias,1224725,162000,220900,43000,1650625,1678475,1.0168723968193867,873559,864705,14454,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Baleares,1272150,305100,256400,57600,1891250,1606667,0.8495265036351619,856202,838992,6422,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Canarias,2358690,574700,455800,133650,3522840,3157350,0.8962513199577613,1678135,1637834,13450,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Cantabria,727305,114900,125200,22200,989605,921658,0.9313392717296295,482155,476345,7699,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Castilla y Leon,2916525,412400,481200,102200,3912325,3793355,0.9695909721201588,1999544,1959795,62850,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Castilla La Mancha,2330505,446800,394900,95075,3267280,3027406,0.9265829680957861,1617753,1557183,22555,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Cataluña,8368460,1604900,1514300,375750,11863410,11162824,0.9409456471621566,5967042,5836802,76378,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7661148,0.9471607978695784,4071828,4005835,41537,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Extremadura,1226825,218200,186000,51750,1682775,1708711,1.0154126368647027,897424,882950,18824,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Galicia,3155029,527400,573400,122700,4378529,4411215,1.0074650641802303,2308540,2286545,26857,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,La Rioja,374465,67600,53300,15200,510565,482918,0.9458501855787216,260202,254788,3617,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Madrid,7637679,1645800,1227000,321450,10831929,9881151,0.9122244985173001,5332655,5216609,55969,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Murcia,1687865,398000,253010,68300,2407175,2227619,0.9254079990029807,1189924,1157565,6270,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Navarra,734325,151500,136600,23750,1046175,982793,0.9394154897603173,527505,520904,3339,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,País Vasco,2597220,526100,444200,101300,3668820,3368671,0.9181892270539301,1811211,1779532,14409,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Ceuta,95580,22400,18100,4150,140230,114878,0.8192112957284461,62652,59893,499,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Melilla,96750,23500,15100,5750,141100,102314,0.7251169383416017,57453,54799,218,26/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173058,0.815395923444435,92851,86794,0,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Sanidad Exterior,0,4910,0,4140,9050,6986,0.7719337016574586,5249,5016,0,25/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
27/10/21,Totales,53616591,10772860,9117110,2161615,75668176,71393601,0.9435089462180244,37998740,37263047,489784,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211027.ods
