date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
9/6/21,Andalucía,3771000,557000,1293200,226900,5848100,5428656,0.9282768762504061,3549846,1949606,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Aragón,702315,101700,203200,35500,1042715,944699,0.9059992423624864,623426,354647,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Asturias,623345,86800,155800,27400,893345,859689,0.9623258651472836,545187,335659,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Baleares,480060,70000,178900,31400,760360,647150,0.8511100005260666,450073,215815,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Canarias,945330,118900,332500,58300,1455030,1255776,0.8630584936393064,871501,443970,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Cantabria,311955,44500,89000,15550,461005,409703,0.8887170421145106,270784,148182,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Castilla y Leon,1461045,211400,365900,64250,2102595,1853425,0.8814940585324326,1163690,739120,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Castilla La Mancha,1004895,147700,311600,54875,1519070,1340668,0.8825584074466615,895647,486220,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Cataluña,3635810,538200,1188700,208550,5571260,4834096,0.8676845094287469,3116755,1771231,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,C. Valenciana,2293390,338300,772600,135600,3539890,3097164,0.8749322719067542,2052724,1141901,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Extremadura,568115,80500,162500,28500,839615,773163,0.9208542010326162,505415,294667,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Galicia,1552705,217800,412900,72600,2256005,2127589,0.943078140341001,1348680,858164,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,La Rioja,166205,23700,48700,8500,247105,220171,0.891001800853888,144233,84463,7/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Madrid,3038415,452200,1036100,181700,4708415,4110905,0.8730974223809923,2728135,1545795,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Murcia,657095,96900,230800,40500,1025295,850648,0.8296617071184391,559498,308143,7/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Navarra,322485,47400,101000,17750,488635,464658,0.950930653759964,307134,182568,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,País Vasco,1148760,165000,338200,59550,1711510,1599873,0.934772802963465,1035178,639709,8/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
