date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
11/2/22,Andalucía,11421630,870000,3319500,1537200,333500,17481830,16555305.5,0.9470007144560952,7435431,6911543,3758876,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Aragón,1853541,126000,477490,254710,59180,2770921,2569888.5,0.9274492127346828,1143496,1075082,651673,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Asturias,1575725,78000,516040,220900,43000,2433665,2232618.0,0.9173892051699802,923667,872981,698822,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Baleares,1318884,114000,549370,225400,56520,2264174,1983804.5,0.8761713984879254,924469,880448,434619,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Canarias,2742450,186000,824700,455800,133650,4342600,4006425.5,0.9225868143508498,1808629,1683300,906790,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Cantabria,920355,54000,175400,120490,22145,1292390,1220282.5,0.9442060833030277,516610,488847,334022,9/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Castilla y Leon,4086183,192000,753070,466170,95315,5592738,5165718.0,0.9236474156307698,2137578,2009361,1425512,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Castilla La Mancha,2763405,204000,840660,380370,92350,4280785,3834479.0,0.8957420192791743,1754087,1612772,970831,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Cataluña,8673200,690000,3508880,1485670,355800,14713550,13767126.5,0.935676740147687,6459566,6097004,3448034,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,C. Valenciana,6947650,780000,2144540,863900,213125,10949215,9759169.5,0.8913122538921741,4392578,4100407,2674558,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Extremadura,1595273,96000,307170,182600,40185,2221228,2221925.5,1.0,959505,896321,576590,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
