date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
27/1/22,Andalucía,10959480,672000,2819500,1537200,333500,16321680,16016523.5,0.9813036096774351,7409327,6895758,3050136,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Aragón,1773981,96000,448490,254710,59180,2632361,2523583.0,0.9586766404759833,1139441,1072970,597029,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Asturias,1503185,54000,516040,220900,43000,2337125,2201909.0,0.9421443012247954,921542,871694,662740,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Baleares,1318884,90000,529070,225400,56520,2219874,1958715.5,0.8823543588509979,921596,877144,398170,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Canarias,2623110,144000,724700,455800,133650,4081260,3939797.0,0.9653384003959562,1802216,1678033,826004,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Cantabria,882915,42000,170400,120490,22145,1237950,1185569.5,0.9576877095197706,514929,487470,298491,25/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Castilla y Leon,3987903,144000,611570,466170,95315,5304958,5073893.0,0.956443575990611,2133826,2005926,1296522,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Castilla La Mancha,2648745,156000,840660,380370,92350,4118125,3762906.5,0.913742662012445,1746303,1599708,871989,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Cataluña,8572580,600000,3208880,1485670,355800,14222930,13608143.0,0.9567749401846174,6441972,6076125,3210518,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,C. Valenciana,6558040,582000,2043640,863900,213125,10260705,9533987.5,0.9291747009586573,4385134,4092972,2257360,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Extremadura,1526243,72000,291770,182600,40185,2112798,2156402.0,1.0,954661,895053,497202,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Galicia,4029019,162000,959980,571870,122515,5845384,5853747.0,1.0,2462813,2318877,1776607,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,La Rioja,439985,24000,109600,53240,15200,642025,605714.5,0.943443791129629,281316,261391,135628,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Madrid,8601765,312000,2170800,1222100,321450,12628115,12428953.0,0.9842286833783189,5725060,5363890,2775019,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Murcia,1687865,132000,623000,253010,68300,2764175,2671394.5,0.9664346504834173,1292349,1198209,558503,25/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Navarra,857937,54000,274760,135150,23710,1345557,1243701.5,0.9243023521114304,563777,532869,294666,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,País Vasco,2942370,156000,817900,444200,101305,4461775,4242622.5,0.9508822161583674,1935710,1824610,1051125,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Ceuta,100104,12000,28110,18100,3935,162249,144315.0,0.8894661908547973,68954,63370,27134,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Melilla,99090,12000,23500,15100,5750,155440,131921.0,0.8486940298507463,64287,59076,23380,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,212917.5,1.0,95432,92554,53200,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Sanidad Exterior,0,0,7090,0,4685,11775,11523.0,0.9785987261146497,7931,7465,1714,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
27/1/22,Totales,61161627,3516000,17277760,9009780,2113620,93078787,89508239.0,0.9616395086884835,40868576,38275164,20663137,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220127.ods
