date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
11/6/21,Andalucía,430494,1.0,641742,0.98671701664101508,847890,0.92549558094934548,1073975,0.84897800115571209,466247,0.33661272646150425,198610,0.12227669465672823,42221,0.067462283053658562,617,0.0033915820603448751,3701796,7062213,0.52416940695501535,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Aragón,100561,1.0,117603,0.98863435753015849,147423,0.9428012304386475,163866,0.82649571787396725,72215,0.33597279278692488,34456,0.14906982780998529,7753,0.086936532854900203,76,0.0030271648211582887,643953,1132764,0.56847940082841619,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Asturias,88273,1.0,113000,1.0,139860,0.93456819821987014,137071,0.8427618432783055,61573,0.36871605396633395,21103,0.13605885159443462,4741,0.087506229350855502,59,0.0037910428580607853,565680,901209,0.62769013625030379,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Baleares,50567,1.0,76896,0.95503999205126933,98248,0.83807184106592969,125143,0.75479652828458899,78365,0.38009526026812562,27599,0.10702181617949294,4637,0.054019734619462016,46,0.0019742489270386265,461501,986279,0.46792134882725883,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Canarias,91034,1.0,146516,0.94813338424005544,204893,0.87154390621543909,255157,0.72795510567398547,132032,0.34035532733215784,52888,0.11898660703237665,8595,0.05244083246389545,104,0.002344877344877345,891219,1871033,0.47632457578246884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cantabria,42093,1.0,55450,1.0,72616,0.93885836188506044,70584,0.78458049886621317,22902,0.23424602890486759,12871,0.13341694999585371,1893,0.054186346071275225,17,0.0015753868964878139,278426,501384,0.55531488838893939,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla y Leon,228203,1.0,248035,1.0,304916,0.95712469591148086,293605,0.77026300255788027,63202,0.17396402471752384,48685,0.12960374821972873,9593,0.066423398097242806,127,0.0031216202929898731,1196366,2092873,0.57163812615481202,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla - La Mancha,137093,1.0,156710,0.98497181035945724,207039,0.94778982256321986,261495,0.85045108918361634,114927,0.34762632144099453,42339,0.11222764141440916,8312,0.0555919688599366,120,0.0028325937116419602,928035,1719964,0.53956652581100539,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cataluña,454275,1.0,607310,0.95595411243963402,721629,0.86156015396664698,851146,0.77959479015918953,343420,0.26080781922225471,187906,0.12637680067739568,52321,0.094049065638953405,1010,0.0063178701896612118,3219017,6531658,0.49283306015103667,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,C. Valenciana,294159,1.0,427385,0.97607236983341783,527627,0.90856132302902559,594609,0.7903524232588186,173587,0.20383918044876162,109916,0.12020835999076969,22230,0.063004132254828052,228,0.0022125396655959784,2149741,4269305,0.50353418179305531,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Extremadura,77955,1.0,95192,1.0,127978,1.0,147524,0.87180881240544628,44942,0.28177862490125022,23741,0.12346841130827318,2983,0.039204605193985914,77,0.0036748914236624827,520392,911213,0.57109808573846066,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Galicia,240244,1.0,287152,0.9909926077263409,331496,0.95552090209179452,368890,0.90884453631411544,121406,0.27391752647099304,49635,0.11134341148047368,6844,0.044806703983763789,48,0.0010905620938792202,1405715,2362643,0.59497562687210892,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,La Rioja,23282,1.0,28416,1.0,36586,0.96998780423140141,38878,0.8156680093991272,11000,0.20775492473605681,7634,0.13963527281374039,1581,0.074681152574397738,11,0.0017499204581609927,147388,270788,0.54429295242034359,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
