date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
3/5/21,Andalucía,425238,413516,1.0,579067,650381,0.8903504253660547,529280,916147,0.5777238805562863,153197,1265021,0.12110233743155252,338517,3009381,0.11248725236186445,30242,625846,0.048321791622859295,365,181921,0.002006365400366093,2055906,7062213,0.291113564544145,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Aragón,99342,98807,1.0,108181,118955,0.9094279349333781,94302,156367,0.6030812127878644,28645,198266,0.14447762097384323,52190,446083,0.11699616439093173,5907,89180,0.06623682440008971,35,25106,0.0013940890623755278,388602,1132764,0.34305645306524574,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Asturias ,87077,87826,0.9914717737344294,99700,109249,0.9125941656216533,77329,149652,0.5167254697565018,26258,162645,0.16144363491038766,41754,322095,0.12963256182182276,4104,54179,0.07574890640284981,37,15563,0.002377433656749984,336259,901209,0.37311988672993723,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Baleares,49039,49542,0.9898469985063179,59746,80516,0.742038849421233,63821,117231,0.5444037839820526,22157,165797,0.13363933002406558,43987,464054,0.09478853754088964,3811,85839,0.04439706893137152,36,23300,0.0015450643776824034,242597,986279,0.24597198155897063,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Canarias,87095,90236,0.9651912762090519,120463,154531,0.779539380447936,144460,235092,0.614482840760213,31101,350512,0.08873020039256858,69259,832411,0.08320288895749815,6114,163899,0.037303461277982175,57,44352,0.0012851731601731602,458549,1871033,0.24507798633161468,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Cantabria,41239,41042,1.0,48372,53066,0.911544114875815,32936,77345,0.425832309780852,11900,89964,0.13227513227513227,23278,194241,0.11984081630551738,1617,34935,0.04628595963933019,5,10791,0.0004633490872022982,159347,501384,0.317814290045155,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Castilla y Leon,226480,223657,1.0,230761,245410,0.9403080559064423,162451,318575,0.5099301577336577,57797,381175,0.15162851708532826,90237,738950,0.12211516340753772,7974,144422,0.05521319466563266,105,40684,0.00258086717136958,775805,2092873,0.37068900024033946,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Castilla - La Mancha,135679,135194,1.0,143899,159101,0.9044506319884853,120167,218444,0.5501043745765505,47771,307478,0.15536396099883568,77323,707865,0.10923410537319969,6364,149518,0.0425634371781324,103,42364,0.0024313096024926825,531306,1719964,0.30890530266912564,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,Cataluña,446037,447196,0.9974082952441435,443779,635292,0.6985433469963418,520353,837584,0.6212547040058072,143339,1091780,0.1312892707321988,312678,2803626,0.11152628774308698,39823,556316,0.07158341661933146,428,159864,0.002677275684331682,1906437,6531658,0.29187642708788486,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
3/5/21,C. Valenciana,289838,276531,1.0,345201,437862,0.7883785302218507,255186,580728,0.4394243087986114,97437,752334,0.12951295568191787,206235,1765967,0.11678304294474359,18071,352834,0.05121671947714789,134,103049,0.001300352259604654,1212102,4269305,0.283910847315898,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210503.ods
