date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
26/4/21,Andalucía,422742,413516,1.0223111076717708,490596,650381,0.7543209288094209,407786,916147,0.44510979133261364,150912,1265021,0.11929604330679096,335645,3009381,0.11153290327811599,29275,625846,0.0467766830817805,322,181921,0.0017699990655284437,1837278,7062213,0.2601561295305027,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Aragón,98663,98807,0.9985426133775948,89125,118955,0.7492329031986886,65073,156367,0.4161555826996745,27613,198266,0.13927249251006224,51193,446083,0.11476115431433163,5839,89180,0.06547432159677058,34,25106,0.0013542579463076555,337540,1132764,0.29797910244322734,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Asturias ,86571,87826,0.9857103818914672,75821,109249,0.6940200825636847,73233,149652,0.4893553043059899,25184,162645,0.1548402963509484,38420,322095,0.11928157841630575,3734,54179,0.06891969213163772,36,15563,0.0023131786930540386,302999,901209,0.33621390820553276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Baleares,48609,49542,0.9811674942473053,51563,80516,0.6404068756520443,57228,117231,0.4881643933771784,21098,165797,0.12725200094090966,43153,464054,0.09299133290522224,3742,85839,0.04359323850464241,33,23300,0.0014163090128755365,225426,986279,0.2285621005820868,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Canarias,85412,90236,0.946540183518773,100443,154531,0.6499860869340133,132993,235092,0.5657061916186004,30128,350512,0.08595426119505181,68280,832411,0.08202678724812623,6035,163899,0.03682145711688296,50,44352,0.0011273448773448773,423341,1871033,0.22626057370447233,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Cantabria,39977,41042,0.9740509721748453,37073,53066,0.6986205856857498,27960,77345,0.3614971879242356,11486,89964,0.12767329153883775,22838,194241,0.1175755890877827,1590,34935,0.045513095749248604,5,10791,0.0004633490872022982,140929,501384,0.281079970641265,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Castilla y Leon,225280,223657,1.0072566474557023,168526,245410,0.6867120329244937,132866,318575,0.41706348583536057,56974,381175,0.14946940381714435,89533,738950,0.12116246024764869,7904,144422,0.054728503967539574,98,40684,0.0024088093599449415,681181,2092873,0.3254765100414598,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Castilla - La Mancha,134860,135194,0.9975294761601846,104625,159101,0.6576011464415685,94950,218444,0.4346651773452235,46623,307478,0.15163036054612036,76287,707865,0.10777054946917844,6233,149518,0.04168728848700491,99,42364,0.002336889812104617,463677,1719964,0.26958529364568096,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Cataluña,442278,447196,0.989002584996288,336785,635292,0.5301263041247175,462569,837584,0.5522658025941278,138231,1091780,0.12661067247980362,300876,2803626,0.10731673910856869,36921,556316,0.06636695690938244,343,159864,0.0021455737376770254,1718003,6531658,0.26302709051821144,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,C. Valenciana,288150,276531,1.0420169890536686,269414,437862,0.6152943164741402,200480,580728,0.3452218594591616,93033,752334,0.12365917265469858,202306,1765967,0.1145581995586554,17832,352834,0.05053934711507394,121,103049,0.001174198682180322,1071336,4269305,0.2509392043904102,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Extremadura,77019,76005,1.0133412275508191,73358,91876,0.7984457312029257,62300,125297,0.49721860858599964,24090,169216,0.1423624243570348,43005,351778,0.12225039655691942,2308,76088,0.03033329828619493,56,20953,0.002672648308118169,282136,911213,0.3096268380718888,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Galicia,231494,234302,0.9880154672175226,215225,289762,0.7427647517617907,122028,346927,0.3517397031652192,66673,405889,0.16426412147163388,97474,889004,0.10964405109538315,5183,152745,0.03393237094503912,37,44014,0.0008406416140318989,738114,2362643,0.3124102964349671,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,La Rioja,22737,22207,1.0238663484486874,21498,28125,0.7643733333333333,17784,37718,0.47149901903600405,6854,47664,0.14379825444780128,13170,107618,0.12237729747811704,1306,21170,0.06169107227208313,9,6286,0.0014317531021317213,83358,270788,0.30783491144363856,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Madrid,359953,364122,0.9885505407528246,326678,526081,0.6209652125813325,346216,703323,0.49225746918556623,113410,972783,0.11658304061645815,277516,2513737,0.11039977531460132,23298,479716,0.04856623502238824,215,135861,0.0015824997607849199,1447286,5695623,0.254104950415433,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Murcia,71012,69771,1.01778675954193,69593,102899,0.6763233850669103,58729,146909,0.39976448005227727,25491,213256,0.11953239299245977,58725,551265,0.10652771353160458,7075,118667,0.05962061904320493,111,34712,0.0031977414150725974,290736,1237479,0.23494216871559032,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Navarra,40924,41166,0.9941213622892678,33613,55792,0.602469888156008,28952,73844,0.3920697687015871,13772,96694,0.1424286925765818,26255,223028,0.11772064494144233,3287,48505,0.06776620966910628,5,13906,0.00035955702574428305,146808,552935,0.2655067955546312,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,País Vasco,156384,157950,0.9900854700854701,89620,213081,0.42059123056490255,109271,280119,0.3900877841203203,51046,339977,0.150145451015804,94187,724849,0.12994016684854362,12048,140323,0.085859053754552,10,41824,0.00023909716908951799,512566,1898123,0.2700383484105087,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Ceuta,2245,2605,0.8618042226487524,3344,4318,0.7744326076887448,3518,7857,0.44775359551991856,1834,11556,0.15870543440636897,3585,30066,0.11923767711035721,308,7581,0.040627885503231764,5,2175,0.0022988505747126436,14839,66158,0.22429638139000574,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Melilla,1795,2349,0.7641549595572584,2800,3748,0.7470651013874067,4179,7827,0.5339210425450364,1614,11299,0.14284449951323125,3348,30095,0.11124771556737,208,8536,0.02436738519212746,6,2324,0.0025817555938037868,13950,66178,0.2107951282903684,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Fuerzas Armadas,26,-,-,10,-,-,3133,-,-,7894,-,-,47611,-,-,6289,-,-,0,-,-,64963,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Total España,2836131,2834024,1.0007434658280947,2559710,3960045,0.6463840688679042,2411248,5336986,0.4517995737669164,913960,7033306,0.1299474244402277,1893407,16706113,0.11333617820015943,180415,3310299,0.05450111908320064,1595,949049,0.0016806297672722905,10796466,40129822,0.2690384721865948,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
