date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
30/4/21,Andalucía,1907190,248500,669700,48650,2874040,2831912,0.9853418880739307,2004070,846489,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Aragón,393435,51800,105200,7600,558035,524214,0.9393926904226437,377520,150773,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Asturias,372965,47600,80600,5850,507015,474656,0.9361774306480084,324880,152091,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Baleares,214470,27900,92500,6700,341570,319347,0.9349386655736746,236608,86442,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Canarias,420000,54700,172100,12500,659300,608346,0.9227150007583801,448628,165908,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cantabria,176235,22500,46000,3300,248035,224037,0.9032475255508295,156532,67988,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla y Leon,877215,113700,189500,13800,1194215,1067062,0.8935258726443731,744217,328108,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla La Mancha,552105,71900,161800,11700,797505,725719,0.9099867712428136,513927,216193,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cataluña,1887830,251300,615500,44700,2799330,2590635,0.9254482322555755,1820712,783350,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,C. Valenciana,1136260,151600,400000,29000,1716860,1666527,0.9706831075335205,1197668,478277,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Extremadura,322415,40800,84000,6100,453315,442614,0.9763938982826511,305143,139277,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Galicia,886975,113300,213900,15550,1229725,1094581,0.8901022586350607,812636,286955,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,La Rioja,92495,11600,25100,1900,131095,123247,0.9401350165910218,90451,33201,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Madrid,1539645,204000,536700,38900,2319245,2102932,0.9067312853967563,1570954,532421,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Murcia,335345,42500,119500,8650,505995,439557,0.8686983072955267,320106,119550,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Navarra,173895,22800,52300,3850,252845,240050,0.949395874943147,171131,70744,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,País Vasco,623430,81200,175700,12750,893080,773542,0.8661508487481525,573196,210988,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Ceuta,12510,1800,7000,450,21760,21685,0.9965533088235294,15249,6560,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Melilla,12510,1700,7000,450,21660,20764,0.9586334256694368,14700,6315,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Fuerzas Armadas,19500,0,66100,0,85600,73168,0.854766355140187,65032,8136,29/4/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Totales,11956425,1561200,3820200,272400,17610225,16364595,0.9292666618399253,11763360,4689766,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
