date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
30/11/21,Andalucía,10135800,2019500,1537200,333500,14026000,13743783,0.97987901040924,6888420,6784127,829132,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Aragón,1675761,293490,255200,63565,2288016,2157820,0.9430965517723652,1073061,1055002,157705,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Asturias,1430645,191040,220900,43000,1885585,1844359,0.9781362282792874,875101,867163,176632,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Baleares,1318884,335070,225400,57130,1936484,1728802,0.8927530514065698,868347,850916,106456,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Canarias,2403150,574700,455800,133650,3567300,3316825,0.9297858324222802,1692635,1650030,148019,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Cantabria,823245,114900,125200,22200,1085545,999496,0.9207319825525427,485336,479883,78301,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Castilla y Leon,3867735,410000,466170,98120,4842025,4110766,0.8489766161884749,2013799,1977445,354558,28/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Castilla La Mancha,2461545,496270,382100,93735,3433650,3265194,0.9509396706129046,1630481,1570213,236680,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Cataluña,8469080,1804900,1514300,375750,12164030,11844638,0.9737429125051483,6044780,5911798,623011,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,C. Valenciana,6197680,1213650,863900,213125,8488355,8168371,0.9623031788844835,4093220,4029904,506266,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Extremadura,1377755,214190,185700,49905,1827550,1863590,1.0197203906869854,901556,887934,165974,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Galicia,3874579,537400,573400,122700,5108079,4797586,0.939215309708405,2317029,2296231,395661,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,La Rioja,421265,67600,53240,15200,557305,529891,0.9508097002539004,261823,257134,46680,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Madrid,7637685,1645800,1222100,321450,10827035,10564236,0.9757275191222713,5409790,5292273,586930,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
30/11/21,Murcia,1687865,498000,253010,68300,2507175,2392701,0.9543414400670077,1202319,1173749,146754,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211130.ods
