date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
8/4/21,Andalucía,405983,413516,0.9817830507162963,115348,650381,0.17735450451350823,151927,916147,0.16583255743892628,141864,1265021,0.1121435928731618,324650,3009381,0.10787932800798569,27991,625846,0.04472506015856936,188,181921,0.0010334156034762342,1167951,7062213,0.1653803135079613,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Aragón,86529,98807,0.8757375489590818,4736,118955,0.03981337480559875,17813,156367,0.1139178982777696,26223,198266,0.13226170901717893,49734,446083,0.11149046253724083,5728,89180,0.06422964790311729,29,25106,0.0011551023659682944,190792,1132764,0.16843049390693912,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Asturias ,83167,87826,0.9469519276751759,9818,109249,0.08986809947917143,31463,149652,0.21024109266832383,20480,162645,0.12591841126379538,30041,322095,0.09326751424269238,2896,54179,0.053452444674135735,30,15563,0.0019276489108783653,177895,901209,0.19739594256160337,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Baleares,43357,49542,0.8751564329255985,4466,80516,0.05546723632569924,23135,117231,0.19734541204971381,20396,165797,0.12301790744102728,42250,464054,0.0910454386773953,3673,85839,0.0427894080779133,33,23300,0.0014163090128755365,137310,986279,0.13922024092574212,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Canarias,68177,90236,0.7555410257546877,22251,154531,0.14399052617274205,52700,235092,0.2241675599339833,27667,350512,0.07893310357420003,65821,832411,0.07907271768393258,5720,163899,0.03489954179098103,37,44352,0.0008342352092352092,242373,1871033,0.12953967140077166,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Cantabria,37085,41042,0.9035865698552702,5336,53066,0.10055402706064147,6142,77345,0.07941043377076734,11082,89964,0.12318260637588369,22376,194241,0.1151971005091613,1551,34935,0.044396736796908545,5,10791,0.0004633490872022982,83577,501384,0.16669259489732421,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Castilla y Leon,191149,223657,0.8546524365434571,22620,245410,0.09217228311804734,46317,318575,0.1453880561877109,52359,381175,0.13736210402046303,84450,738950,0.1142837810406658,7282,144422,0.050421680907340984,93,40684,0.0022859109232130567,404270,2092873,0.1931650893293573,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Castilla - La Mancha,117834,135194,0.8715919345533086,9565,159101,0.060119043877788325,46498,218444,0.21286004651077622,44750,307478,0.14553886782143763,74231,707865,0.10486604084112083,5786,149518,0.03869768188445538,91,42364,0.0021480502313284866,298755,1719964,0.17369840298983003,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Cataluña,379663,447196,0.848985679657242,59602,635292,0.0938182756905486,255485,837584,0.3050261227530612,127934,1091780,0.11717928520397883,286495,2803626,0.1021873102903169,34603,556316,0.06220026028372364,293,159864,0.0018328078867036982,1144075,6531658,0.17515843603568956,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,C. Valenciana,267720,276531,0.9681373878516333,32867,437862,0.07506246260237244,107311,580728,0.1847870259398548,89579,752334,0.1190681266565116,198791,1765967,0.11256778863931206,17299,352834,0.04902872172182953,111,103049,0.0010771574687769897,713678,4269305,0.1671649132587154,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Extremadura,72269,76005,0.9508453391224262,14757,91876,0.1606186599329531,32873,125297,0.26236063114041036,22099,169216,0.13059639750378216,41211,351778,0.11715058929211036,2149,76088,0.02824361265902639,42,20953,0.0020044862310886267,185400,911213,0.20346505153021302,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Galicia,211962,234302,0.9046529692448207,5421,289762,0.018708457285634417,63179,346927,0.1821103575103696,62695,405889,0.15446341241078226,93672,889004,0.10536735492753688,4962,152745,0.03248551507414318,9,44014,0.0002044803926023538,441900,2362643,0.18703629790874035,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,La Rioja,17338,22207,0.7807448101949835,741,28125,0.026346666666666668,10215,37718,0.27082560050904075,6530,47664,0.1370006713662303,12801,107618,0.11894850303852515,1262,21170,0.0596126594237128,8,6286,0.0012726694241170856,48895,270788,0.18056560852031847,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Madrid,281081,364122,0.7719418216971234,35846,526081,0.06813779627091646,157438,703323,0.22384878640397085,104660,972783,0.1075882288239001,267211,2513737,0.10630030110548558,22098,479716,0.04606475498002985,102,135861,0.0007507673283723806,868436,5695623,0.15247427717740447,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Murcia,61856,69771,0.8865574522366026,4191,102899,0.04072925878774332,19265,146909,0.13113560095024812,25097,213256,0.11768484825749334,58079,551265,0.10535586333251704,7014,118667,0.05910657554332713,103,34712,0.0029672735653376355,175605,1237479,0.14190543839531822,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Navarra,38409,41166,0.9330272555021134,4755,55792,0.08522727272727272,10207,73844,0.1382238231948432,13238,96694,0.13690611620162574,25772,223028,0.11555499757877935,3243,48505,0.0668590866920936,4,13906,0.00028764562059542645,95628,552935,0.17294618716485663,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,País Vasco,108767,157950,0.688616650838873,4504,213081,0.021137501701230986,75340,280119,0.26895712179466585,47803,339977,0.14060657044447125,88435,724849,0.12200472098326685,11189,140323,0.07973746285355929,6,41824,0.0001434583014537108,336044,1898123,0.17704016020036636,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
