date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
22/11/21,Andalucía,9935730,2019500,1528900,333500,13817630,13544033,0.9801994263849879,6876550,6775209,649535,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Aragón,1575441,293520,263960,63815,2196736,2119771,0.9649639283008973,1070187,1052383,125087,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Asturias,1374485,161040,220900,43000,1799425,1791724,0.9957202995401309,874446,866781,125229,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Baleares,1318950,305100,245600,57600,1927250,1699016,0.8815753015955377,864323,848311,82748,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Canarias,2403150,574700,455800,133650,3567300,3243777,0.9093087208813389,1687585,1647902,82460,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Cantabria,768255,114900,125200,22200,1030555,971303,0.9425047668489309,484285,479079,51885,20/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Castilla y Leon,3274545,411415,467030,100375,4253365,4025449,0.9464151324892174,2010219,1974557,275252,20/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Castilla La Mancha,2360925,446270,394800,93735,3295730,3202712,0.9717762073956301,1626699,1569588,180200,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Cataluña,8469080,1604900,1514300,375750,11964030,11624032,0.9715816493271916,6016743,5897401,441447,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,C. Valenciana,6197680,1213650,863900,213425,8488655,8057539,0.9492126844594344,4089918,4026601,401695,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Extremadura,1377755,218200,186000,51750,1833705,1828077,0.9969308040279107,900568,886953,132231,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Galicia,3663979,527400,573400,122700,4887479,4668464,0.9551885542628419,2315083,2294691,270371,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,La Rioja,421265,67600,53240,15200,557305,508822,0.9130045486762186,261269,256529,26805,19/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10353185,0.9558019873642152,5387867,5277808,414641,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Murcia,1687865,398000,253010,68300,2407175,2340896,0.9724660649931974,1198905,1168894,100834,20/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Navarra,762405,151500,136600,23750,1074255,1051579,0.9788914177732475,529907,523627,67590,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,País Vasco,2647530,526100,444200,101300,3719130,3547155,0.9537593469440434,1820592,1790347,175962,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Ceuta,97920,22270,18100,3935,142225,119787,0.8422358938301986,63100,60561,4321,21/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Melilla,96750,23500,15100,5750,141100,106159,0.7523671155209072,58302,55770,2667,19/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177483,0.8362451587368898,95206,89028,0,19/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Sanidad Exterior,0,4990,0,4465,9455,7526,0.7959809624537282,5715,5506,0,16/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
22/11/21,Totales,56119533,10788655,9090840,2157650,78156678,74988489,0.9594636174275473,38237469,37547526,3610960,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211122.ods
