date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
18/6/21,Andalucía,4412160,612000,1364600,275800,6664560,6310313,0.9468461533844695,4068120,2346900,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Aragón,804105,110300,214400,43100,1171905,1074735,0.9170837226567,683345,434516,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Asturias,700565,93400,164400,33300,991665,959757,0.9678238114685908,612133,375618,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Baleares,552600,77600,188800,38100,857100,765389,0.8929984832574962,503764,298205,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Canarias,1055310,147100,350900,70900,1624210,1473850,0.9074257639098392,967680,575382,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Cantabria,355245,48300,93900,18950,516395,465168,0.9007988071147087,300867,176620,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Castilla y Leon,1640055,227000,386100,78050,2331205,2061441,0.8842813051619227,1298533,830670,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Castilla La Mancha,1160505,161000,328900,66675,1717080,1550893,0.9032153423253431,1010771,596323,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Cataluña,4226660,588700,1254300,253350,6323010,5591334,0.8842835927825513,3588063,2116310,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,C. Valenciana,2677150,371100,815300,164800,4028350,3570491,0.8863408095125795,2317863,1377972,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Extremadura,647675,87400,171500,34600,941175,885610,0.9409620952532738,563430,359949,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Galicia,1757455,235400,435700,88200,2516755,2354240,0.935426769788875,1462402,990784,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,La Rioja,190775,25800,51400,10400,278375,246380,0.885065110013471,156361,102003,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Madrid,3552045,496200,1093300,220800,5362345,4553362,0.8491363386727262,2875138,1921478,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Murcia,770585,106700,243600,49200,1170085,1043065,0.8914437839985984,683369,397644,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Navarra,372795,51700,106600,21550,552645,512955,0.9281817441576419,332100,209218,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,País Vasco,1317240,179400,356900,72350,1925890,1770547,0.9193396299892517,1113961,746261,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Ceuta,38250,5600,14200,2750,60800,57940,0.9529605263157894,36412,24987,17/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
