date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
8/7/21,Andalucía,5802120,833000,1805800,395200,8836120,8239799,0.9325132524230092,4835879,3586202,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Aragón,1022895,136100,285700,50600,1495295,1338318,0.8950193774472596,784618,616297,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Asturias,867875,113200,233400,38900,1253375,1179375,0.940959409594096,680755,537646,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Baleares,743310,106600,256400,48250,1154560,1041536,0.9021064301552106,630402,462491,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Canarias,1422690,199900,503700,95100,2221390,1966528,0.8852691332904172,1198442,857007,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Cantabria,451185,59700,130200,22200,663285,580969,0.8758964849197555,339682,257496,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Castilla y Leon,2032005,273800,514400,91500,2911705,2548235,0.8751693595333319,1482374,1171193,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Castilla La Mancha,1496295,212900,460900,78225,2248320,2010141,0.8940635674637062,1214780,865323,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Cataluña,5499620,762200,1698100,336200,8296120,7439397,0.8967320868068447,4427660,3332013,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,C. Valenciana,3504340,486400,1009800,250250,5250790,4671818,0.8897362111225168,2724359,2104882,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Extremadura,822005,108100,228000,40500,1198605,1130966,0.9435685651236229,669245,514945,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Galicia,2200885,288200,595400,103200,3187685,2961767,0.9291278780682533,1762622,1329836,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,La Rioja,242255,32100,61400,12550,348305,305362,0.8767086318025868,174150,147762,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Madrid,4669395,672900,1509400,292000,7143695,5950571,0.832982231184282,3609460,2705029,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Murcia,1022135,142200,259900,83100,1507335,1361292,0.9031117833792753,806558,606108,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Navarra,480435,68600,145700,25250,719985,651110,0.9043382848253783,393081,295412,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,País Vasco,1679940,222600,549600,84750,2536890,2245623,0.8851873750931258,1364219,1004266,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Ceuta,54630,7900,18100,3150,83780,76356,0.9113869658629744,47590,33009,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Melilla,54630,7800,15100,4250,81780,70511,0.8622034727317193,43896,32517,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
8/7/21,Fuerzas Armadas,46392,16300,106100,2000,170792,152906,0.8952761253454494,85715,68132,7/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210708.ods
