date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
28/5/21,Andalucía,429539,413516,1.0,638242,650381,0.9813355556204748,815972,916147,0.890656193820424,758086,1265021,0.5992675220411361,385871,3009381,0.12822271423924056,38449,625846,0.06143524125743394,521,181921,0.002863880475591053,3066680,7062213,0.4342378231865847,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Aragón,100292,98807,1.0,116592,118955,0.9801353452986423,140748,156367,0.9001131952394047,110387,198266,0.5567621276466969,61930,446083,0.13883066604196978,6737,89180,0.07554384391119084,60,25106,0.0023898669640723333,536746,1132764,0.47383744539904166,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Asturias ,88035,87826,1.0,112347,109249,1.0,135086,149652,0.902667521984337,93887,162645,0.5772510682775369,45147,322095,0.1401667209984632,4547,54179,0.08392550619243619,43,15563,0.002762963438925657,479092,901209,0.5316103145885138,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Baleares,50298,49542,1.0,75866,80516,0.9422475036017686,93889,117231,0.8008888433946653,100576,165797,0.6066213502053717,50369,464054,0.10854124735483371,4396,85839,0.05121215298407484,42,23300,0.0018025751072961373,375436,986279,0.38065902244699523,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Canarias,90346,90236,1.0,144646,154531,0.9360322524283153,196894,235092,0.8375189287598047,177547,350512,0.5065361528278632,108116,832411,0.12988295445398967,7971,163899,0.048633609723061154,78,44352,0.0017586580086580087,725598,1871033,0.38780609428053914,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Cantabria,41961,41042,1.0,55192,53066,1.0,70041,77345,0.9055659706509793,38569,89964,0.4287159308167712,25757,194241,0.13260331237998157,1819,34935,0.05206812652068127,9,10791,0.0008340283569641367,233348,501384,0.46540775134427903,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Castilla y Leon,227800,223657,1.0,247032,245410,1.0,299573,318575,0.9403531350545398,135164,381175,0.35459828162917295,99442,738950,0.13457202787739359,9160,144422,0.06342523992189555,114,40684,0.0028020843574869726,1018285,2092873,0.486548873247445,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Castilla - La Mancha,136795,135194,1.0,155993,159101,0.9804652390619795,203413,218444,0.9311906026258446,189903,307478,0.6176149187909379,89160,707865,0.12595622046576677,7978,149518,0.05335812410545888,110,42364,0.002596544235671797,783352,1719964,0.45544674190855156,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Cataluña,452841,447196,1.0,601860,635292,0.947375380140156,701508,837584,0.837537488777245,661416,1091780,0.6058143582040337,348504,2803626,0.1243047396478703,47242,556316,0.08491936237677866,788,159864,0.004929189811339638,2814159,6531658,0.43084910446933994,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,C. Valenciana,293321,276531,1.0,424037,437862,0.9684261251261813,512687,580728,0.8828349933187309,338175,752334,0.4495011524136886,214656,1765967,0.12155153522121308,21063,352834,0.059696627875998345,188,103049,0.001824374811982649,1804127,4269305,0.42258095872747437,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
