date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
2/9/21,Andalucía,9006750,1853500,1805800,525450,13191500,12028505,0.9118375469052041,6568538,6073649,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Aragón,1461645,249400,285700,64700,2061445,1885589,0.9146928489481893,1034716,967893,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Asturias,1163885,157500,235900,49700,1606985,1595547,0.9928823231081808,857178,807769,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Baleares,1219500,287000,256400,62400,1825300,1520150,0.8328220018627075,823265,782902,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Canarias,2247540,529800,503700,133650,3414690,3009406,0.8813116271169564,1630020,1537497,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Cantabria,645405,104000,130200,24950,904555,828793,0.9162438989337298,455062,407702,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Castilla y Leon,2732835,386000,514400,112850,3746085,3529550,0.9421969869877486,1942165,1775575,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Castilla La Mancha,2207655,406300,411700,101375,3127030,2836770,0.9071770977572968,1572538,1421938,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Cataluña,8368460,1604900,1698100,439500,12110960,10326449,0.8526532165905923,5675025,5244843,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,C. Valenciana,5540140,1106200,906800,307250,7860390,7147233,0.9092720590199723,3966876,3613566,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Extremadura,1173005,197400,228000,51750,1650155,1591242,0.9642985052919272,879440,793894,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Galicia,3004675,458600,573400,131800,4168475,4119593,0.9882734093403462,2242055,2065101,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,La Rioja,358085,61400,61400,15200,496085,446418,0.8998820766602498,250906,227931,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Madrid,7362729,1514600,1227000,381450,10485779,9070433,0.8650223316741655,5106027,4615111,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Murcia,1634045,368000,259900,88100,2350045,2095538,0.8917012227425433,1150395,1062443,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Navarra,710925,138400,145700,32750,1027775,920196,0.8953282576439395,508419,470527,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,País Vasco,2406510,470200,444200,110850,3431760,3137028,0.91411637177425,1743734,1597050,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Ceuta,92070,21000,18100,4150,135320,104530,0.7724652675140408,58018,53205,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
2/9/21,Melilla,93240,22100,15100,5750,136190,95598,0.7019458109993392,54026,50251,1/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210902.ods
