date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
23/8/21,Andalucía,8302410,1539300,1805800,525450,12172960,11478072,0.9429154453805813,6413750,5642031,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Aragón,1345815,203700,285700,64700,1899915,1820107,0.9579939102538798,1005429,917693,21/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Asturias,1089005,148800,235900,49700,1523405,1548095,1.0162071149825556,834066,771700,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Baleares,1118880,252300,256400,62400,1689980,1467392,0.8682895655569889,807843,741676,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Canarias,2054490,443900,503700,133650,3135740,2838958,0.9053550358129182,1587828,1395874,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Cantabria,593925,84600,130200,24950,833675,790015,0.9476294719165143,434736,385949,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Castilla y Leon,2551485,358300,514400,112850,3537035,3405711,0.9628717273083246,1890526,1698895,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Castilla La Mancha,2027475,330700,460900,101375,2920450,2736930,0.937160369121197,1542133,1344416,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Cataluña,7720280,1320500,1698100,439500,11178380,9937207,0.8889666481189582,5578705,4931088,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,C. Valenciana,5040550,871200,906800,307250,7125800,6696829,0.9398003031238598,3848218,3237321,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Extremadura,1081745,160000,228000,51750,1521495,1530341,1.0058140184489597,853825,753201,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Galicia,2792905,383500,595400,131800,3903605,3882775,0.994663906824589,2138818,1918681,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
