date_pub,ccaa,Personas pauta completa >=80 años,%,Personas pauta completa 70-79 años,%.1,Personas pauta completa 60-69 años,%.2,Personas pauta completa 50-59 años,%.3,Personas pauta completa 40-49 años,%.4.1,Personas pauta completa 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
11/6/21,Andalucía,421897,1.0,627561,0.9649128741460774,215704,0.23544693155137766,480290,0.37966958651279309,160276,0.11571321927292627,149364,0.091957787728249113,23892,0.038175525608536286,462,0.0025395638766277668,2079446,7062213,0.29444679734241946,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Aragón,98529,0.99718643415952313,114783,0.96492791391702748,46657,0.29838137202862497,61795,0.31167724168541255,27688,0.12881554644719762,21922,0.094842952323267282,5651,0.063366225611123567,55,0.0021907113837329722,377080,1132764,0.33288487275372453,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Asturias,86784,0.98813563181745723,109959,1.0,32723,0.21866062598561997,66401,0.40825724737926156,23676,0.14177839789691785,18992,0.12244845327590875,4391,0.081046161797006216,41,0.002634453511533766,342967,901209,0.38056322118398728,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Baleares,49508,0.99931371361672927,74636,0.92697103681255899,11259,0.096041149525296216,56737,0.34220763946271643,23164,0.11235279281376714,19342,0.075003296081153401,2997,0.034914199839233911,40,0.0017167381974248926,237683,986279,0.24098961855620976,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Canarias,87934,0.97448911742541777,140292,0.9078566760067559,42956,0.18271995644258418,125084,0.35686082074222852,45963,0.11848454851981316,30242,0.068037985362901496,4888,0.029823244803201972,68,0.0015331890331890332,477427,1871033,0.25516759993009208,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cantabria,41498,1.0,54642,1.0,23115,0.29885577606826558,20869,0.23197056600417945,9155,0.093639088054495806,7285,0.075514138817480717,844,0.024159152712179763,7,0.00064868872208321746,157415,501384,0.31396095607358832,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla y Leon,224853,1.0,244619,0.99677682246037247,117282,0.36814564859138349,97638,0.25615006230733917,41146,0.11325470334842626,35509,0.094528078371867053,6575,0.045526304856600794,113,0.0027775046701405959,767735,2092873,0.36683305675977473,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla - La Mancha,134723,0.99651611757918246,154091,0.96851056875821018,52341,0.23960832066799728,119832,0.38972544377158691,34114,0.10318658217510322,22149,0.058710173355245719,4806,0.032143287095868056,103,0.0024313096024926825,522159,1719964,0.30358716810351843,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cataluña,444907,0.99488143901108239,588321,0.92606392021306738,92749,0.11073396817513229,423971,0.38833006649691332,150714,0.1144586502424521,142422,0.095786386310581076,36128,0.064941508063762324,615,0.0038470199669719263,1879827,6531658,0.28780242321321786,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,C. Valenciana,288625,1.0,413556,0.94448935966126313,200939,0.34601224669724895,213603,0.2839204395919897,61028,0.071663762288806318,51476,0.056296131035380295,8916,0.025269673557536971,153,0.0014847305650709857,1238296,4269305,0.29004627216842088,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Extremadura,76517,1.0,90531,0.98536070355696814,51668,0.41236422260708555,62523,0.36948633698940997,17696,0.11095088216484633,14147,0.073573464250795695,1653,0.021724844916412574,66,0.0031499069345678424,314801,911213,0.34547465850465259,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Galicia,237786,1.0,282587,0.97523829901781467,111832,0.32235023506386068,165646,0.40810664984761846,38434,0.086715205281338206,30386,0.068163209453927134,3599,0.023562146060427509,41,0.00093152178852183392,870311,2362643,0.36836331176567938,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,La Rioja,22964,1.0,28041,0.99701333333333331,16197,0.42942361737101648,11054,0.23191507217186977,4444,0.083932989593366952,3363,0.061513416619414313,699,0.033018422295701462,10,0.001590836780146357,86772,270788,0.32044256023162032,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Madrid,364211,1.0,484286,0.92055405916579391,173440,0.24660077944273115,339886,0.34939549724861557,113996,0.097769155493575746,126595,0.093929510018801482,24066,0.050167182249497622,381,0.0028043367853909512,1626861,5695623,0.28563354702374089,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Murcia,71678,1.0,94968,0.92292442103421801,42173,0.28706886576043672,66513,0.31189274862137523,42645,0.16778998807823511,27706,0.093252285364244653,6697,0.056435234732486704,127,0.0036586771145425212,352507,1237479,0.28485897538463278,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Navarra,41736,1.0,54887,0.98377903642099229,19876,0.26916201722550243,44356,0.45872546383436408,15547,0.14395103794374178,11517,0.10012518908768453,2064,0.042552314194412945,9,0.00064720264633970944,189992,552935,0.34360639134798848,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
