date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
20/5/21,Andalucía,417254,413516,1.0,544203,650381,0.8367449233603073,73417,916147,0.0801367029526921,87945,1265021,0.06952058503376624,158029,3009381,0.05251212790936076,15293,625846,0.024435723804258555,329,181921,0.0018084773060834099,1296470,7062213,0.18357843355899914,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Aragón,97597,98807,0.9877539040756221,97515,118955,0.8197637762178975,23693,156367,0.1515217405206981,15748,198266,0.07942864636397567,23505,446083,0.052691987813927005,1594,89180,0.017873962771921957,31,25106,0.001234764598104039,259683,1132764,0.2292472218396771,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Asturias ,85593,87826,0.9745747273017102,89985,109249,0.8236688665342474,14001,149652,0.09355705236147863,19366,162645,0.1190691383073565,32299,322095,0.10027786833077197,3436,54179,0.06341940604293177,35,15563,0.002248923729358093,244715,901209,0.2715407857666757,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Baleares,48226,49542,0.9734366799886964,56152,80516,0.6974017586566645,6225,117231,0.05310028917265911,8753,165797,0.052793476359644625,19186,464054,0.04134432630685222,1391,85839,0.016204755414205664,32,23300,0.0013733905579399143,139965,986279,0.14191217698034733,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Canarias,84271,90236,0.9338955627465756,110601,154531,0.7157204703263423,18269,235092,0.07771000289248464,23372,350512,0.06667960012781303,38657,832411,0.04643979957016426,2805,163899,0.017114198378269545,47,44352,0.0010597041847041847,278022,1871033,0.14859278270345846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Cantabria,41133,41042,1.0,43044,53066,0.8111408434779331,4959,77345,0.06411532742905166,6916,89964,0.07687519452225335,12208,194241,0.06284975880478375,723,34935,0.020695577501073422,5,10791,0.0004633490872022982,108988,501384,0.21737430791568937,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Castilla y Leon,223055,223657,0.9973083784545085,207613,245410,0.8459842712195917,44193,318575,0.13872086635800046,33548,381175,0.08801206794779301,45645,738950,0.06177007916638474,2991,144422,0.02071014111423467,100,40684,0.0024579687346376953,557145,2092873,0.26621061096397153,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Castilla - La Mancha,132798,135194,0.9822773199994083,124908,159101,0.7850862031036888,17915,218444,0.08201186574133416,30253,307478,0.09839077917769727,38208,707865,0.05397639380390329,4161,149518,0.027829425219705987,94,42364,0.0022188650741195356,348337,1719964,0.20252575053896477,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Cataluña,436009,447196,0.9749841232926949,363419,635292,0.5720503327603684,69532,837584,0.0830149573057747,83828,1091780,0.07678103647254941,150299,2803626,0.053608790901496846,20099,556316,0.036128746971145896,343,159864,0.0021455737376770254,1123529,6531658,0.1720128334949564,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,C. Valenciana,283389,276531,1.0,329629,437862,0.7528148137997817,30384,580728,0.05232053560358722,42745,752334,0.05681652032209099,72658,1765967,0.041143464175717896,5981,352834,0.016951314215750184,121,103049,0.001174198682180322,764907,4269305,0.1791642902064856,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
