date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
26/4/21,Andalucía,388400,413516,0.9392623260043143,32331,650381,0.049710861787167826,44846,916147,0.04895065966487911,73989,1265021,0.05848835711027722,138031,3009381,0.0458669075135385,13012,625846,0.02079105722494032,151,181921,0.0008300306176856988,690760,7062213,0.09781070041359557,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Aragón,72744,98807,0.7362231420850749,4908,118955,0.04125929973519398,12561,156367,0.08033024870976613,14295,198266,0.07210010793580342,22011,446083,0.049342835301950536,1478,89180,0.016573222695671675,27,25106,0.00107544013383255,128024,1132764,0.11301912843275387,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Asturias ,71371,87826,0.8126409036048551,6295,109249,0.0576206647200432,10999,149652,0.07349718012455564,14378,162645,0.08840111900150635,22126,322095,0.06869401884537171,2499,54179,0.04612488233448384,29,15563,0.0018633939471824198,127697,901209,0.14169521165456625,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Baleares,36498,49542,0.7367082475475354,6111,80516,0.07589795816980476,5171,117231,0.04410949322278237,7840,165797,0.0472867422209087,18139,464054,0.039088123364953216,1321,85839,0.015389275271147147,31,23300,0.0013304721030042918,75111,986279,0.07615593559226141,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Canarias,55101,90236,0.6106321202180948,21095,154531,0.13650982650730273,10018,235092,0.042613104656900276,17638,350512,0.05032067375724654,35468,832411,0.04260875937487611,2485,163899,0.015161776459892983,25,44352,0.0005636724386724386,141830,1871033,0.07580304569721645,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Cantabria,32534,41042,0.7927001608108767,1865,53066,0.03514491388082765,3915,77345,0.05061736375977762,5867,89964,0.06521497487884043,11259,194241,0.057964075555624196,653,34935,0.018691856304565622,5,10791,0.0004633490872022982,56098,501384,0.11188629872512884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Castilla y Leon,163619,223657,0.7315621688567763,16298,245410,0.06641131168249052,20792,318575,0.06526563603547045,30715,381175,0.08057978618744671,43124,738950,0.058358481629338925,2745,144422,0.019006799518078963,90,40684,0.0022121718611739258,277383,2092873,0.13253694801356794,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Castilla - La Mancha,105824,135194,0.7827566312114443,8733,159101,0.05488966128434139,14250,218444,0.06523411034406988,23050,307478,0.07496471292255055,35753,707865,0.05050821837497263,3674,149518,0.02457229229925494,86,42364,0.0020300254933434047,191370,1719964,0.11126395668746555,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Cataluña,313079,447196,0.7000934713190636,38938,635292,0.0612915006012983,55654,837584,0.06644587289155476,71793,1091780,0.06575775339354083,132508,2803626,0.04726308002565249,17330,556316,0.031151360018406803,256,159864,0.001601361156983436,629558,6531658,0.09638563439788182,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,C. Valenciana,238288,276531,0.8617044743627297,17498,437862,0.039962362570855656,24673,580728,0.04248632750616468,34838,752334,0.046306560649924104,69709,1765967,0.03947355754665857,5507,352834,0.015607906267536576,109,103049,0.001057749226096323,390622,4269305,0.09149545417813906,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Extremadura,67898,76005,0.8933359647391619,5224,91876,0.05685924506944142,7991,125297,0.06377646711413681,13202,169216,0.07801862708018155,20001,351778,0.05685688132856517,924,76088,0.012143833455998317,41,20953,0.00195676036844366,115281,911213,0.12651377888594653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Galicia,162967,234302,0.6955425049722154,5121,289762,0.01767312484038625,17019,346927,0.049056429738821135,23952,405889,0.05901120749761634,39599,889004,0.04454310666768654,1623,152745,0.010625552391240302,3,44014,6.816013086745126e-05,250284,2362643,0.10593390537630949,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
