date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
1/2/22,Andalucía,11145510,768000,3319500,1537200,333500,17103710,16266942.0,0.9510768131592502,7419938,6900874,3392946,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Aragón,1805571,96000,448490,254710,59180,2663951,2538684.0,0.9529769879400934,1140893,1073328,614749,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Asturias,1503185,54000,516040,220900,43000,2337125,2219554.5,0.9496943894742472,922700,872693,681505,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Baleares,1318884,102000,529070,225400,56520,2231874,1970419.0,0.8828540500046149,922818,878138,416911,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Canarias,2671080,162000,824700,455800,133650,4247230,3966827.0,0.9339797938891936,1804857,1679378,860391,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Cantabria,882915,42000,170400,120490,22145,1237950,1198000.0,0.9677289066602044,515612,488257,312035,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Castilla y Leon,3987903,162000,691970,466170,95315,5403358,5103473.0,0.9445002533609655,2135179,2006803,1338293,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Castilla La Mancha,2694375,180000,840660,380370,92350,4187755,3782467.0,0.9032206993962159,1749397,1593880,893925,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Cataluña,8673200,690000,3358880,1485670,355800,14563550,13678779.5,0.9392476078977996,6451149,6082552,3309111,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,C. Valenciana,6558040,642000,2043640,863900,213125,10320705,9584320.5,0.9286497870058296,4387874,4094441,2348106,30/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Extremadura,1554323,84000,291770,182600,40185,2152878,2174787.0,1.0,955817,895424,522912,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Galicia,4029019,186000,959980,571870,122515,5869384,5928493.0,1.0,2463286,2319841,1857419,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,La Rioja,439985,24000,109600,53240,15200,642025,608654.5,0.9480230520618356,281680,261514,140326,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Madrid,8746845,390000,2170800,1222100,321450,12851195,12547631.5,0.9763785780232889,5735128,5368501,2895030,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Murcia,1687865,150000,623000,253010,68300,2782175,2697993.0,0.9697423778159174,1294716,1199771,599376,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Navarra,861447,54000,274760,135150,23710,1349067,1251588.0,0.9277433959914518,564251,533173,306495,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,País Vasco,2998530,156000,817900,444200,101305,4517935,4266354.0,0.944315046586549,1937177,1825958,1085274,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Ceuta,101274,12000,28110,18100,3935,163419,145389.5,0.8896731714182562,69059,63440,28094,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Melilla,100260,12000,23500,15100,5750,156610,132828.5,0.8481482663942277,64505,59130,24113,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,197996.0,0.9316318944505614,94894,90879,35921,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Sanidad Exterior,0,0,7430,0,4690,12120,11714.5,0.966542904290429,7954,7474,2045,31/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
1/2/22,Totales,61808637,3966000,18108500,9009780,2113625,95006542,90272896.0,0.9501755784354302,40918884,38295449,21664977,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220201.ods
