date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
5/11/21,Andalucía,9884250,2019500,1528900,333500,13766150,13199112,0.9588092531317761,6852806,6749391,349536,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Aragón,1517367,267720,264060,63815,2112962,2024998,0.9583693412375613,1067951,1049330,35500,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Asturias,1280885,162000,220900,43000,1706785,1713937,1.0041903344592318,873894,865834,48857,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Baleares,1318950,305100,256400,57600,1938050,1614465,0.8330357833905214,859469,843260,7393,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Canarias,2403150,574700,455800,133650,3567300,3182635,0.8921691475345499,1681397,1642347,32011,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Cantabria,747195,114900,125200,22200,1009495,937386,0.9285692351126058,482968,477433,21731,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Castilla y Leon,3274545,411830,473110,101025,4260510,3802159,0.8924187479902641,2004536,1965502,62850,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3068295,0.938666719693586,1620567,1563453,57817,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11316643,0.9539114807631195,5985585,5859937,194004,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7807732,0.965283227875488,4079167,4014538,173451,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Extremadura,1377755,218200,186000,51750,1833705,1774782,0.9678666961152421,898441,884374,82955,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Galicia,3255649,527400,573400,122700,4479149,4501143,1.0049103077392603,2310234,2289680,112313,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,La Rioja,421265,67600,53300,15200,557365,489113,0.8775452351690544,260663,255489,8707,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10055876,0.9283545368394475,5350748,5239722,192650,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Murcia,1687865,398000,253010,68300,2407175,2246409,0.9332138294889237,1193061,1162842,17385,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Navarra,734325,151500,136600,23750,1046175,1011898,0.967235883097952,528097,521706,31256,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,País Vasco,2647530,526100,444200,101300,3719130,3446182,0.9266097178641242,1814427,1783243,86384,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Ceuta,95580,22400,18100,3935,140015,117078,0.8361818376602507,62855,60202,2221,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Melilla,96750,23500,15100,5750,141100,104405,0.7399362154500354,57889,55293,1596,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173152,0.8158388224540375,92881,86871,0,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Sanidad Exterior,0,4910,0,4340,9250,7173,0.7754594594594595,5425,5195,0,4/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
5/11/21,Totales,54925389,10764810,9109480,2159540,76959219,72594573,0.9432862487858668,38083061,37375642,1518617,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211105.ods
