date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
15/4/21,Andalucía,416457,413516,1.007112179456176,281192,650381,0.4323496535107883,280594,916147,0.3062761762031639,145706,1265021,0.11518069660503659,329018,3009381,0.10933078928856134,28613,625846,0.04571891487682273,257,181921,0.0014127011175180436,1481837,7062213,0.20982615505932772,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Aragón,97219,98807,0.9839282641918082,26902,118955,0.2261527468370392,37044,156367,0.23690420613044952,26471,198266,0.1335125538418085,50066,446083,0.11223471865101338,5765,89180,0.06464453913433506,30,25106,0.0011949334820361666,243497,1132764,0.21495827904135373,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Asturias ,85408,87826,0.9724682895725639,44382,109249,0.4062462814304936,40077,149652,0.2678012990137118,21200,162645,0.13034523040978818,30987,322095,0.09620453592884087,3125,54179,0.057679174587939974,34,15563,0.0021846687656621473,225213,901209,0.24990096636851164,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Baleares,47421,49542,0.9571878406200799,22702,80516,0.2819563813403547,43816,117231,0.3737577944400372,20559,165797,0.12400103741322219,42547,464054,0.09168545040016894,3697,85839,0.04306900126981908,33,23300,0.0014163090128755365,180775,986279,0.18328992100612504,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Canarias,81085,90236,0.8985881466377056,51009,154531,0.3300891083342501,85198,235092,0.36240280400864344,28502,350512,0.08131533299858493,66696,832411,0.08012388111161434,5826,163899,0.035546281551443265,39,44352,0.0008793290043290044,318355,1871033,0.17014932392961535,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Cantabria,38715,41042,0.9433019833341455,18888,53066,0.35593411977537404,13413,77345,0.17341780334863274,11172,89964,0.12418300653594772,22504,194241,0.11585607569977502,1564,34935,0.04476885644768856,5,10791,0.0004633490872022982,106261,501384,0.21193536291545004,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Castilla y Leon,220474,223657,0.9857683864131237,62801,245410,0.2559023674666884,82983,318575,0.26048183316330537,53282,381175,0.1397835639797993,85364,738950,0.11552067122268084,7417,144422,0.051356441539377656,95,40684,0.0023350702979058106,512416,2092873,0.24483855446556002,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Castilla - La Mancha,131520,135194,0.9728242377620309,34640,159101,0.21772333297716545,67352,218444,0.30832616139605573,45209,307478,0.14703165754948322,74856,707865,0.10574897755928037,5957,149518,0.0398413568934844,94,42364,0.0022188650741195356,359628,1719964,0.20909042282280327,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Cataluña,431740,447196,0.9654379735060242,197169,635292,0.31035964564326324,363371,837584,0.4338323081625246,132087,1091780,0.1209831651065233,292030,2803626,0.10416153937793415,35402,556316,0.06363649436651111,315,159864,0.0019704248611319623,1452114,6531658,0.22231935597362876,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,C. Valenciana,283726,276531,1.02601878270429,138905,437862,0.3172346538407078,167081,580728,0.28770956454656915,89912,752334,0.11951074921510925,199529,1765967,0.11298568999307461,17444,352834,0.04943967984944762,116,103049,0.0011256780754786558,896713,4269305,0.21003723088418372,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Extremadura,75811,76005,0.997447536346293,41253,91876,0.44900735774304495,48097,125297,0.3838639392802701,22997,169216,0.13590322428139184,42142,351778,0.11979714479018017,2203,76088,0.02895331721164967,49,20953,0.002338567269603398,232552,911213,0.2552114598891807,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Galicia,219851,234302,0.9383231897294945,129700,289762,0.44760872716229183,88668,346927,0.2555811453129909,63010,405889,0.15523948665768228,94090,889004,0.10583754403804707,5010,152745,0.03279976431307081,10,44014,0.00022720043622483755,600339,2362643,0.254096365807276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
