date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
24/5/21,Andalucía,2768310,392000,1007500,102800,4270610,4182777,0.9794331488944202,2869005,1356798,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Aragón,544365,75900,158300,16000,794565,768752,0.9675130417272344,499235,277619,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Asturias,502835,67000,121400,12400,703635,703017,0.999121703724232,455396,254313,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Baleares,324450,47200,139300,14200,525150,495130,0.942835380367514,356356,146494,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Canarias,631770,90700,259000,26400,1007870,908910,0.9018127337851112,637270,289781,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Cantabria,241755,33100,69300,6950,351105,331596,0.9444354253001239,221287,114345,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Castilla y Leon,1173225,159600,285100,29150,1647075,1542088,0.9362585188895466,970751,588243,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Castilla La Mancha,761535,107800,242500,24850,1136685,1103092,0.9704465177247874,744186,376232,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Cataluña,2713850,386700,926100,94450,4121100,3859115,0.936428380772124,2698361,1197777,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,C. Valenciana,1693180,239900,601900,61400,2596380,2413113,0.9294144154553647,1668460,776451,20/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Extremadura,440585,59800,126500,12900,639785,622596,0.9731331619215831,412592,216911,22/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Galicia,1232125,165000,321700,32900,1751725,1732228,0.9888698283120924,1141495,610231,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,La Rioja,127595,17400,37800,3900,186695,177970,0.9532660221216422,115263,65334,22/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Madrid,2235795,320200,807300,82300,3445595,3264439,0.9474238846991594,2229489,1081311,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Murcia,478085,67500,179800,18300,743685,667235,0.897201099928061,448989,225998,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Navarra,244095,34500,78700,8050,365345,365352,1.0000191599720811,245970,127438,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,País Vasco,885510,121800,264300,26950,1298560,1252266,0.9643497412518482,876681,398634,23/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Ceuta,20700,3200,10600,1050,35550,34114,0.959606188466948,26205,8653,21/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Melilla,20700,3100,10600,1050,35450,31725,0.8949224259520452,24471,8021,21/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Fuerzas Armadas,21840,3400,66100,0,91340,78541,0.8598751915918547,68477,10064,22/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
24/5/21,Totales,17062305,2395800,5713800,576000,25747905,24534056,0.952856397442821,16709939,8130648,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210524.ods
