date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
10/1/22,Andalucía,10695060,402000,2619500,1537200,333500,15587260,15165799.0,0.9729611875339219,7197465,6862666,2173837,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Aragón,1713201,54000,368490,255200,63565,2454456,2392161.0,0.9746196305820923,1119759,1067882,443251,8/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Asturias,1458725,36000,441040,220900,43000,2199665,2117996.0,0.9628720737021319,908593,870841,542547,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Baleares,1318884,54000,467070,225400,56420,2121774,1870791.0,0.881710775982739,906293,870699,278324,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Canarias,2555250,84000,674700,455800,133650,3903400,3750204.5,0.960753317620536,1772546,1667130,623533,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Cantabria,859515,24000,155400,125200,22200,1186315,1140181.5,0.9611119306423673,511600,485437,231832,9/1/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Castilla y Leon,3948123,84000,611570,466170,95310,5205173,4817553.5,0.9255318699301637,2099494,1996673,1027398,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Castilla La Mancha,2583225,90000,821270,382100,93735,3970330,3593997.5,0.9052137983492556,1701192,1589719,687836,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Cataluña,8620010,354000,2954900,1514300,375750,13818960,13080810.5,0.9465842943318455,6360865,6025322,2430317,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,C. Valenciana,6389560,228000,1843650,863900,213125,9538235,9073864.0,0.9513147872745848,4256523,4076836,1634799,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
