date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
25/5/21,Andalucía,2919240,447000,1054200,102800,4523240,4236831,0.9366805652585315,2905091,1376852,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Aragón,567765,84500,165600,16000,833865,771132,0.9247683977622277,501244,278112,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Asturias,520385,73600,127000,12400,733385,709724,0.967737273055762,459380,257364,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Baleares,340830,54800,145800,14200,555630,501961,0.9034087432284074,362304,147377,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Canarias,710160,104800,271000,26400,1112360,954331,0.8579335826530979,675729,300212,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cantabria,252285,36900,72500,6950,368635,334728,0.9080201283112022,222379,116385,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla y Leon,1218855,180200,298300,29150,1726505,1550516,0.8980663247427607,973850,594307,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla La Mancha,797805,121100,253800,24675,1197380,1112609,0.9292029263892833,751374,379701,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cataluña,2853080,437200,969100,94450,4353830,3877815,0.8906675272116734,2707013,1208290,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,C. Valenciana,1783270,272700,629800,61400,2747170,2506543,0.912409133763109,1737096,811694,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Extremadura,459305,66700,132400,12900,671305,625120,0.9312011678745131,414848,217382,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Galicia,1280095,182600,336600,32900,1832195,1744611,0.9521972279151509,1153072,612032,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,La Rioja,133445,19500,39600,3900,196445,180522,0.918944233754995,116495,67299,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Madrid,2357475,364200,844700,82300,3648675,3314159,0.9083184991812097,2263014,1097790,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Murcia,504995,77300,188100,18300,788695,674337,0.8550035184703846,452484,229612,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Navarra,255795,38800,82300,8050,384945,368564,0.957445868890361,247991,128636,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,País Vasco,925290,136200,276500,26950,1364940,1266789,0.9280913446744912,889278,400593,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Ceuta,24210,3800,11000,1050,40060,34619,0.8641787319021468,26710,8661,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Melilla,24210,3700,11000,1050,39960,32544,0.8144144144144144,25288,8233,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Fuerzas Armadas,21840,3400,66100,0,91340,78847,0.8632253120210204,68565,10282,24/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Totales,17950335,2709000,5975400,575825,27210560,24876302,0.9142149959427517,16953205,8250814,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
