date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
1/6/21,Andalucía,429777,413516,1.0,639198,650381,0.982805463259228,823960,916147,0.8993753185897023,836075,1265021,0.6609178819956348,390613,3009381,0.129798453569023,39094,625846,0.06246584623054234,528,181921,0.0029023587161460195,3159245,7062213,0.44734490449381803,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Aragón,100343,98807,1.0,116792,118955,0.9818166533563112,141805,156367,0.9068729335473598,118369,198266,0.5970211735748944,63362,446083,0.1420408309664345,6812,89180,0.07638483965014577,62,25106,0.002469529196208078,547545,1132764,0.48337076390139516,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Asturias ,88093,87826,1.0,112597,109249,1.0,136042,149652,0.9090556758346029,106798,162645,0.6566325432690829,45530,322095,0.14135581117372203,4604,54179,0.08497757433692021,53,15563,0.003405513075885112,493717,901209,0.5478385147063556,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Baleares,50325,49542,1.0,76038,80516,0.9443837249739182,94197,117231,0.8035161348107582,106725,165797,0.6437088728987859,53006,464054,0.11422377568127848,4408,85839,0.05135194958002773,43,23300,0.0018454935622317598,384742,986279,0.3900944864485607,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Canarias,90572,90236,1.0,145262,154531,0.9400185076133591,198982,235092,0.8464005580793902,200319,350512,0.5715039713333637,117531,832411,0.1411934729358454,8081,163899,0.049304754757503094,83,44352,0.0018713924963924965,760830,1871033,0.40663633404648664,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Cantabria,41990,41042,1.0,55268,53066,1.0,70782,77345,0.91514642187601,46562,89964,0.5175625805877907,26076,194241,0.1342456021128392,1824,34935,0.052211249463288964,9,10791,0.0008340283569641367,242511,501384,0.483683164999282,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Castilla y Leon,227897,223657,1.0,247325,245410,1.0,301856,318575,0.9475194224279997,150476,381175,0.394768806978422,100384,738950,0.13584680966235876,9257,144422,0.06409688274639598,118,40684,0.0029004031068724807,1037313,2092873,0.4956406814938126,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Castilla - La Mancha,136859,135194,1.0,156224,159101,0.981917146969535,204230,218444,0.9349306916189046,220002,307478,0.7155048491274173,91105,707865,0.12870391953267926,8055,149518,0.05387311226741931,110,42364,0.002596544235671797,816585,1719964,0.47476865794865475,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Cataluña,453182,447196,1.0,603053,635292,0.9492532567701152,705102,837584,0.8418284016886665,703949,1091780,0.6447718404806829,347821,2803626,0.12406112655539647,47646,556316,0.08564556834604793,843,159864,0.005273232247410299,2861596,6531658,0.4381117321206959,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,C. Valenciana,293549,276531,1.0,425000,437862,0.9706254482005746,516950,580728,0.8901757793665881,348568,752334,0.46331549551130213,215605,1765967,0.12208891785633594,21194,352834,0.06006790728784641,189,103049,0.0018340789333229823,1821055,4269305,0.42654600690276284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Extremadura,77886,76005,1.0,94953,91876,1.0,124902,125297,0.9968474903628978,96306,169216,0.5691305786686838,49221,351778,0.13992063176207722,2831,76088,0.037206918305120386,73,20953,0.0034839879730826136,446172,911213,0.48964621883138193,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Galicia,239804,234302,1.0,285331,289762,0.9847081397836845,323745,346927,0.9331790261351812,264405,405889,0.6514219404812646,104769,889004,0.11784986344268417,6488,152745,0.04247602212838391,44,44014,0.0009996819193892853,1224586,2362643,0.5183119074697278,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,La Rioja,23235,22207,1.0,28323,28125,1.0,35548,37718,0.9424677872633755,23692,47664,0.4970627727425311,14786,107618,0.13739337285584197,1494,21170,0.07057156353330184,10,6286,0.001590836780146357,127088,270788,0.46932655804540824,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Madrid,368983,364122,1.0,499833,526081,0.950106542528622,629437,703323,0.8949472717371677,589785,972783,0.606286294065583,323926,2513737,0.12886232728403965,32226,479716,0.06717724653753471,449,135861,0.0033048483376392048,2444639,5695623,0.4292136259720842,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Murcia,72894,69771,1.0,98741,102899,0.959591444037357,126101,146909,0.8583612984909025,121243,213256,0.5685326555876505,63367,551265,0.11494834607675075,7560,118667,0.06370768621436457,135,34712,0.003889144964277483,490041,1237479,0.3959994472633475,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
