date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
20/9/21,Andalucía,9306270,2019500,1603000,463400,13392170,12542898,0.9365844370255156,6737370,6490340,18/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Aragón,1508445,275200,265100,64700,2113445,1948925,0.9221555327912484,1053671,1018424,17/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Asturias,1200155,162000,220900,49700,1632755,1644879,1.0074254863711947,868931,848881,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Baleares,1272150,305100,256400,57600,1891250,1561044,0.8254033046926635,839959,811179,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Canarias,2324760,574700,455800,133650,3488910,3082735,0.8835811184582004,1653675,1594010,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Cantabria,666465,114900,125200,24950,931515,887135,0.9523571815805435,474591,453821,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Castilla y Leon,2819415,412400,481200,102200,3815215,3676926,0.9637532878225735,1976809,1912497,18/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Castilla La Mancha,2256795,446800,411700,101375,3216670,2952083,0.9177450593315447,1599074,1516321,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Cataluña,8368460,1604900,1514300,375750,11863410,10795242,0.9099611325917253,5845112,5615945,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,C. Valenciana,5719150,1213650,863900,213450,8010150,7450805,0.9301704712146465,4032517,3866367,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Extremadura,1216295,218200,186000,51750,1672245,1666965,0.9968425679251545,889169,863450,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Galicia,3117589,507400,573400,122700,4321089,4321801,1.0001647732782175,2293493,2235381,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,La Rioja,369785,67600,53300,15200,505885,467002,0.9231386579953942,255051,246207,17/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Madrid,7602579,1645800,1220900,321450,10790729,9546506,0.8846951860249664,5247529,4999281,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Murcia,1687865,398000,253100,68300,2407265,2173120,0.9027340155736905,1171730,1123389,17/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Navarra,734325,151500,136600,32750,1055175,958545,0.9084227734735945,519060,504160,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,País Vasco,2484900,526100,444200,110850,3566050,3271272,0.9173376705318209,1782628,1707475,19/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Ceuta,95580,22400,18100,4150,140230,108895,0.7765456749625615,60100,56262,18/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Melilla,96750,23500,15100,5750,141100,98746,0.6998299078667611,55666,52402,15/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Fuerzas Armadas,48138,58300,103800,2000,212238,171455,0.8078430818232362,92088,85729,17/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Sanidad Exterior,0,4680,0,3285,7965,5850,0.7344632768361582,4306,4025,17/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
20/9/21,Totales,52895871,10752630,9202000,2324960,75175461,69332829,0.9222800642353227,37452529,36005546,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210920.ods
