date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
23/2/21,Andalucía,568710,36300,74500,679510,626659,0.9222218951891804,216617,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Aragón,96255,6300,11700,114255,111067,0.9720975012034484,43705,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Asturias,98015,6300,9000,113315,99545,0.8784803424083307,37949,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Baleares,49500,3200,10300,63000,52801,0.8381111111111111,20560,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Canarias,111120,7000,19200,137320,122304,0.890649577628896,49926,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Cantabria,47535,2900,5100,55535,48935,0.8811560277302602,19854,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Castilla y Leon,211485,13500,21100,246085,223034,0.9063291139240506,86452,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Castilla La Mancha,143775,9200,18000,170975,146212,0.8551659599356631,63205,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Cataluña,489680,31400,68600,589680,504270,0.8551587301587301,181835,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,C. Valenciana,247060,15700,44500,307260,273978,0.8916813122437024,99045,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Extremadura,88415,5400,9300,103115,94462,0.9160839839014693,38029,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Galicia,153385,9800,23800,186985,170544,0.9120731609487392,58052,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,La Rioja,23465,1400,2800,27665,24905,0.9002349539128863,9193,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Madrid,398895,25400,59800,484095,382180,0.7894731406025677,169765,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Murcia,103685,6600,13300,123585,108290,0.8762390257717361,46777,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Navarra,46365,2900,5800,55065,51816,0.9409970035412694,20090,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,País Vasco,127350,7900,19600,154850,114568,0.7398643848886018,44902,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Ceuta,4320,400,800,5520,5526,1.001086956521739,1087,22/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Melilla,3150,400,800,4350,4095,0.9413793103448276,1262,20/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
23/2/21,Totales,3012165,192000,418000,3622165,3165191,0.8738395407166708,1208305,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210223.ods
