date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
16/11/21,Andalucía,9935730,2019500,1528900,333500,13817630,13419568,0.9711917311434739,6866794,6765579,542630,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Aragón,1577037,293920,264060,63815,2198832,2085847,0.9486159015331777,1069135,1050986,93601,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Asturias,1337045,162000,220900,43000,1762945,1751855,0.9937093896860083,874610,866750,85254,14/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Baleares,1318950,305100,256400,57600,1938050,1670003,0.8616924227961095,862154,846209,57712,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Canarias,2403150,574700,455800,133650,3567300,3220281,0.9027222268942898,1684980,1645837,63206,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Cantabria,768255,114900,125200,22200,1030555,955969,0.9276254057279816,483698,479520,37577,14/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Castilla y Leon,3274545,411830,473110,101025,4260510,3934233,0.9234183231584951,2008002,1971184,188109,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Castilla La Mancha,2360925,446270,394800,93735,3295730,3146421,0.9546962281497574,1623150,1566432,130753,13/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11495686,0.9690035158525246,6003189,5881040,339492,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,C. Valenciana,6197680,1213650,863900,213450,8488680,7980583,0.940144168469067,4085320,4021612,333933,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Extremadura,1377755,218200,186000,51750,1833705,1810358,0.9872678538805315,899906,886149,115795,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Galicia,3456889,527400,573400,122700,4680389,4580167,0.9785868225910282,2312889,2292728,186013,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,La Rioja,421265,67600,53270,15200,557335,502096,0.9008872581122664,261083,256359,20456,15/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
16/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10207333,0.9423369878050413,5370852,5262497,302132,14/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211116.ods
