date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
28/1/22,Andalucía,10959480,672000,3069500,1537200,333500,16571680,16072572.0,0.969881870757823,7413437,6897404,3123572,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Aragón,1773981,96000,448490,254710,59180,2632361,2531164.5,0.9615567545636787,1140037,1073174,606543,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Asturias,1503185,54000,516040,220900,43000,2337125,2207922.0,0.9447171203936461,921590,871783,670311,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Baleares,1318884,90000,529070,225400,56520,2219874,1961955.5,0.8838139011493445,921805,877346,403830,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Canarias,2623110,144000,824700,455800,133650,4181260,3939797.0,0.9422511396086347,1802216,1678033,826004,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Cantabria,882915,42000,170400,120490,22145,1237950,1185569.5,0.9576877095197706,514929,487470,298491,25/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Castilla y Leon,3987903,144000,611570,466170,95315,5304958,5084961.0,0.9585299261558715,2134487,2006234,1311163,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Castilla La Mancha,2648745,156000,840660,380370,92350,4118125,3772594.5,0.9160951889512824,1748159,1599997,884452,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Cataluña,8572580,600000,3208880,1485670,355800,14222930,13626548.5,0.9580690125030497,6444353,6077983,3236769,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,C. Valenciana,6558040,582000,2043640,863900,213125,10260705,9560375.5,0.9317464540691892,4386871,4093857,2306041,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Extremadura,1526243,72000,291770,182600,40185,2112798,2164068.0,1.0,955257,895202,507608,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Galicia,4029019,162000,959980,571870,122515,5845384,5869839.0,1.0,2462929,2319276,1793614,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,La Rioja,439985,24000,109600,53240,15200,642025,606725.0,0.9450177173786067,281457,261448,137247,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Madrid,8601765,312000,2170800,1222100,321450,12628115,12451568.0,0.9860195286469913,5726748,5364966,2800530,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Murcia,1687865,132000,623000,253010,68300,2764175,2686518.5,0.9719060840938074,1293535,1199076,580910,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Navarra,857937,54000,274760,135150,23710,1345557,1245801.5,0.9258630440776571,563826,532895,298457,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,País Vasco,2942370,156000,817900,444200,101305,4461775,4248665.0,0.9522364978063663,1935992,1824910,1060486,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Ceuta,100104,12000,28110,18100,3935,162249,144591.0,0.8911672799216019,68981,63387,27418,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Melilla,99090,12000,23500,15100,5750,155440,132162.0,0.8502444673185795,64303,59079,23635,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,212917.5,1.0,95432,92554,53200,26/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Sanidad Exterior,0,0,7430,0,4685,12115,11544.0,0.9528683450268263,7931,7466,1758,27/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
28/1/22,Totales,61161627,3516000,17628100,9009780,2113620,93429127,89717859.5,0.9602771895749385,40884275,38283540,20952039,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220128.ods
