date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
3/12/21,Andalucía,10486800,2019500,1537200,333500,14377000,13900081,0.9668276413716352,6903661,6795375,958291,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Aragón,1675761,328490,255200,63565,2323016,2181840,0.9392272803975521,1075919,1056486,177208,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Asturias,1430645,191040,220900,43000,1885585,1858886,0.9858404686078857,875251,866863,191212,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Baleares,1318884,335070,225400,56420,1935774,1738495,0.89808779330645,871614,853977,111646,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Canarias,2403150,574700,455800,133650,3567300,3343937,0.9373859781907885,1695234,1651388,171275,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Cantabria,823245,122900,125200,22200,1093545,1009032,0.9227164862900018,486145,480272,86700,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Castilla y Leon,3867399,409670,466170,97620,4840859,4163762,0.8601287498768297,2016444,1978865,402876,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Castilla La Mancha,2490795,496270,382100,93735,3462900,3289838,0.9500239683502267,1632952,1570780,257029,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Cataluña,8469080,2004900,1514300,375750,12364030,11984025,0.969265280009835,6065937,5922099,733058,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,C. Valenciana,6256180,1543650,863900,213125,8876855,8168371,0.920187498838271,4093220,4029904,506266,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Extremadura,1464233,231770,185400,49265,1930668,1871402,0.9693028526914,902290,888624,172143,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Galicia,3874579,537400,573400,122700,5108079,4882275,0.955794732227125,2321090,2298111,469951,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
