date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
28/2/22,Andalucía,11421630,1062000,3319500,1537200,333500,17673830,16844091.0,0.9530526773200828,7449267,7051262,3988879,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Aragón,1853541,150000,477490,254710,59180,2794921,2600490.5,0.930434348591606,1145410,1095479,671032,26/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Asturias,1575725,114000,516040,220900,43000,2469665,2251339.0,0.911596916990766,924889,887226,707393,25/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Baleares,1318884,126000,542970,225400,56520,2269774,1999528.5,0.8809372651197872,925637,888954,449733,26/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Canarias,2812650,222000,824700,455800,133650,4448800,4057405.0,0.9120223431037583,1811919,1708300,939990,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Cantabria,925035,60000,175400,120490,22145,1303070,1241827.0,0.9530009899698405,517922,499350,346330,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Castilla y Leon,4086183,282000,753070,466170,95315,5682738,5221088.0,0.9187627513357117,2140361,2047512,1470936,26/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Castilla La Mancha,2763405,258000,840660,380370,92350,4334785,3868820.0,0.8925056259999055,1751004,1637337,1008743,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Cataluña,8673200,690000,3238880,1485670,355800,14443550,13900980.0,0.9624351354064618,6470271,6183054,3565625,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,C. Valenciana,6731200,546000,2144530,863900,213125,10498755,9934761.0,0.9462799160471884,4425972,4189048,2825072,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Extremadura,1645583,156000,307170,182600,40185,2331538,2268106.5,0.9727941384613933,961944,912141,614600,26/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,Galicia,4138999,300000,969980,571870,122525,6103374,6003666.0,0.983663462209591,2468114,2356985,1913941,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
28/2/22,La Rioja,458705,48000,111700,53240,15200,686845,626262.5,0.911795965610873,282793,266486,161369,26/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220228.ods
