date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
14/12/21,Andalucía,10486800,2119500,1537200,333500,14477000,14461592,0.9989356910962216,6919341,6808047,1488991,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Aragón,1675761,368490,255200,63565,2363016,2281100,0.9653341323122654,1078946,1057768,271128,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Asturias,1447025,291040,220900,43000,2001965,1982120,0.9900872392874002,876797,868156,311281,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Baleares,1318884,335070,225400,56420,1935774,1800699,0.9302217097657062,876835,856526,166354,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Canarias,2503770,624700,455800,133650,3717920,3517067,0.945977051684813,1701384,1655293,334497,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Cantabria,844305,122900,125200,22200,1114605,1048160,0.9403869532255822,487215,480921,124116,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Castilla y Leon,3867399,611570,466170,97620,5042759,4545864,0.9014636630463602,2023712,1985979,765024,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Castilla La Mancha,2490795,581270,382100,93735,3547900,3477620,0.9801910989599482,1638809,1577285,433133,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,Cataluña,8469080,2354900,1514300,375750,12714030,12512686,0.9841636365495441,6109809,5948349,1199208,13/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
14/12/21,C. Valenciana,6256180,1543650,863900,213125,8876855,8470027,0.9541698045084661,4107455,4044830,782881,10/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211214.ods
