date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
22/6/21,Andalucía,4682430,673500,1364600,275800,6996330,6567073,0.9386454040904303,4216025,2466921,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Aragón,847395,118900,214400,43100,1223795,1098650,0.8977402260999595,693620,450448,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Asturias,733325,100000,164400,33300,1031025,995047,0.9651046288887273,631767,398501,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Baleares,611100,86600,188800,38100,924600,810298,0.8763768115942029,519992,328231,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Canarias,1194540,163500,350900,70900,1779840,1552850,0.8724660643653362,1000663,626779,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Cantabria,373965,52100,93900,18950,538915,473978,0.8795041889722869,305021,182038,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Castilla y Leon,1718445,242600,386100,78050,2425195,2131180,0.8787664497081678,1335576,865671,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Castilla La Mancha,1226025,174300,328900,66675,1795900,1621174,0.9027083913358205,1044943,636418,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Cataluña,4475870,644000,1254300,253350,6627520,5917441,0.8928590181546038,3776768,2274408,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,C. Valenciana,2838610,407600,815300,164800,4226310,3632418,0.8594774164696863,2344812,1419161,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Extremadura,681605,94300,171500,34600,982005,917794,0.9346123492242912,576301,383166,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Galicia,1844035,253000,435700,88200,2620935,2469974,0.9424018527739146,1518927,1054047,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,La Rioja,201305,27900,51400,10400,291005,257255,0.8840226112953385,158783,111658,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Madrid,3768495,545400,1093300,220800,5627995,4742962,0.8427445298014657,2957163,2038658,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Murcia,818555,117800,243600,49200,1229155,1077570,0.8766754396312915,702094,418282,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Navarra,393855,56000,106600,21550,578005,536088,0.9274798660911238,346858,219324,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,País Vasco,1388610,193800,356900,72350,2011660,1843762,0.9165375858743525,1162729,780325,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Ceuta,44100,6300,14200,2750,67350,61032,0.9061915367483296,38215,26409,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
22/6/21,Melilla,44100,6200,14200,2750,67250,55986,0.8325055762081784,34499,25845,21/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210622.ods
