date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
4/11/21,Andalucía,9884250,2019500,1528900,333500,13766150,13165415,0.9563614372936514,6850787,6746584,320195,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Aragón,1517367,269550,264060,63815,2114792,2014921,0.9527750246832786,1067421,1048658,26527,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Asturias,1224725,162000,220900,43000,1650625,1707473,1.0344402877697843,873852,865779,42493,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Baleares,1272150,305100,256400,57600,1891250,1613907,0.8533546596166557,859214,842976,7308,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Canarias,2358690,574700,455800,133650,3522840,3177840,0.9020676499642334,1680926,1641838,28097,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Cantabria,727305,114900,125200,22200,989605,934339,0.9441534753765392,482778,477222,19038,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Castilla y Leon,3274545,411830,481200,101025,4268600,3802155,0.8907264676943261,2004532,1965503,62850,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3054178,0.9343479830395438,1620136,1562888,44614,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11289812,0.9516498207513692,5982692,5856704,172837,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7778958,0.9617258491643733,4077933,4012998,147269,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Extremadura,1277135,218200,186000,51750,1733085,1774782,1.0240594085114116,898441,884375,82955,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Galicia,3255649,527400,573400,122700,4479149,4490692,1.0025770520248378,2310026,2289421,102296,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,La Rioja,374465,67600,53300,15200,510565,487127,0.954093993908709,260585,255371,6901,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10029999,0.9259655823267035,5348207,5236738,171884,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Murcia,1687865,398000,253010,68300,2407175,2240189,0.9306298877314695,1192559,1161919,12456,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Navarra,734325,151500,136600,23750,1046175,1010009,0.9654302578440509,528048,521574,29533,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,País Vasco,2647530,526100,444200,101300,3719130,3437632,0.9243107931155943,1813983,1782854,78540,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Ceuta,95580,22400,18100,3935,140015,116881,0.8347748455522622,62827,60158,2090,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Melilla,96750,23500,15100,5750,141100,104141,0.7380652019844082,57862,55271,1378,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173139,0.8157775704633478,92876,86864,0,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Sanidad Exterior,0,4910,0,4340,9250,7142,0.7721081081081081,5395,5169,0,3/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
4/11/21,Totales,54610659,10766640,9117570,2159540,76654409,72410731,0.9446388269721054,38071080,37360864,1359261,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211104.ods
