date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
9/6/21,Andalucía,430319,1.0,641226,0.98592363553055828,842243,0.91933172296585597,1045657,0.82659260202004547,352328,0.25436751054425843,196058,0.1207055243996215,41424,0.066188806831073463,591,0.0032486628811407149,3549846,7062213,0.50265348836122614,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Aragón,100506,1.0,117398,0.98691101677104787,147423,0.9428012304386475,160360,0.80881240353868034,55455,0.25799863219551228,34456,0.14906982780998529,7753,0.086936532854900203,75,0.0029873337050904166,623426,1132764,0.55035823878583712,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Asturias,88232,1.0,112910,1.0,139860,0.93456819821987014,135492,0.83305358295674625,42792,0.25625026198702938,21103,0.13605885159443462,4741,0.087506229350855502,57,0.003662532930668894,545187,901209,0.60495068291594956,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Baleares,50542,1.0,76796,0.95379800288141492,98248,0.83807184106592969,125143,0.75479652828458899,67063,0.32527695322352213,27599,0.10702181617949294,4637,0.054019734619462016,45,0.0019313304721030042,450073,986279,0.45633436380577908,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Canarias,90959,1.0,146314,0.94682620315664823,204893,0.87154390621543909,251030,0.71618090108184596,118148,0.3045648116641404,51503,0.1158706553847469,8556,0.052202881042593303,98,0.0022095959595959595,871501,1871033,0.46578601232581146,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Cantabria,42066,1.0,55404,1.0,72260,0.93425560799017393,66166,0.7354719665644035,20199,0.20659922879440312,12804,0.13272244796417612,1872,0.053585229712322886,13,0.0012047076267259753,270784,501384,0.54007307772086866,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Castilla y Leon,228150,1.0,247870,1.0,304783,0.95670721180255824,268170,0.70353512166327803,56328,0.15504328319180855,48685,0.12960374821972873,9578,0.066319535804794286,126,0.0030970406056434964,1163690,2092873,0.55602513864912018,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Castilla - La Mancha,137023,1.0,156571,0.98409815148867696,206350,0.94463569610518028,254406,0.82739578116157908,91557,0.27693773536395394,41464,0.10990828606266236,8160,0.054575368851910805,116,0.0027381739212538948,895647,1719964,0.52073589912347007,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Cataluña,454001,1.0,606378,0.95448707051245729,715026,0.85367676555426086,831580,0.76167359724486616,273135,0.20743038758159263,184455,0.12405581923381383,51204,0.092041213986295556,976,0.0061051894109993496,3116755,6531658,0.47717669847380251,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,C. Valenciana,293970,1.0,426792,0.97471806185510501,525743,0.90531711920210489,550303,0.73146102661849655,124597,0.14631136183224752,109119,0.11933673017424941,21987,0.062315423116819806,213,0.00206697784549098,2052724,4269305,0.48080987420669175,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Extremadura,77937,1.0,95147,1.0,127978,1.0,142439,0.84175846255673226,35114,0.22015875205336877,23741,0.12346841130827318,2983,0.039204605193985914,76,0.0036271655610175153,505415,911213,0.55466175306980914,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Galicia,240124,1.0,286768,0.98966738219642325,331496,0.95552090209179452,368890,0.90884453631411544,64935,0.14650704727438457,49578,0.11121554657759493,6844,0.044806703983763789,45,0.0010224019630117689,1348680,2362643,0.57083528912324033,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,La Rioja,23280,1.0,28409,1.0,36586,0.96998780423140141,38878,0.8156680093991272,7855,0.14835590307288421,7634,0.13963527281374039,1581,0.074681152574397738,10,0.001590836780146357,144233,270788,0.53264177142266278,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Madrid,370029,1.0,502624,0.95541180920808777,673659,0.9578230770215107,798098,0.82042757737337102,165281,0.14175395442939834,182271,0.1352393516381924,35689,0.074396101026440647,484,0.0035624645777669823,2728135,5695623,0.47898798779343366,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Murcia,73016,1.0,99763,0.96952351334804032,129391,0.88075611432927869,168017,0.78786528866714189,49174,0.19347883394909446,32213,0.1084218533327948,7770,0.065477344164763585,154,0.0044365061073980182,559498,1237479,0.45212726842233281,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Navarra,42340,1.0,55504,0.99483796960137649,70241,0.95120795189859708,88459,0.91483442612778454,30491,0.28231884594729728,16084,0.13982925599429694,4000,0.082465725182970823,15,0.001078671077232849,307134,552935,0.55546131100400586,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,País Vasco,161790,1.0,209668,0.98398261693909828,271568,0.96947368796832778,270833,0.79662153616274045,55085,0.15211262160587408,52816,0.14561254535228663,13366,0.095251669362827196,52,0.0012433052792654934,1035178,1898123,0.54536929377074084,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Ceuta,2358,0.9051823416506718,3753,0.86915238536359429,6993,0.89003436426116833,9659,0.83584285219799237,9008,0.71254548330960288,2246,0.12890266299357209,600,0.079145231499802141,10,0.0045977011494252873,34627,66158,0.52339853078992715,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Melilla,1932,0.82247765006385698,3135,0.83644610458911417,6399,0.81755461862782675,8180,0.72395787237808651,7618,0.63472754540909848,2070,0.11440888741502238,329,0.038542642924086226,7,0.0030120481927710845,29670,66178,0.44833630511650396,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Fuerzas Armadas,29,-,13,-,3301,-,8555,-,18174,-,34521,-,8671,-,13,-,73277,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Sanidad Exterior,0,-,0,-,3,-,33,-,99,-,147,-,26,-,0,-,308,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
9/6/21,Total España,2908603,1.0,3872443,0.97787853420857596,4914444,0.92082759819868365,5590348,0.79483929747973425,1644436,0.20837440477299232,1130567,0.12826398601557273,241771,0.073036000675467685,3176,0.0033465079253020657,20305788,40129822,0.50600244376862669,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210609.ods
