date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
2/3/21,Andalucía,662310,36300,144200,842810,774701,0.9191881918819188,228829,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Aragón,112635,6300,22600,141535,131441,0.9286819514607694,46898,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Asturias,112055,6300,17400,135755,118737,0.8746418179809216,39435,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Baleares,56520,3200,19900,79620,61659,0.774415975885456,22161,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Canarias,129840,7000,37100,173940,148158,0.8517764746464298,51479,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Cantabria,55725,2900,9900,68525,59968,0.8751258664720905,20584,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Castilla y Leon,246585,13500,40800,300885,263681,0.8763514299483192,90732,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Castilla La Mancha,167175,9200,34800,211175,164826,0.7805185272877945,69232,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Cataluña,570410,31400,132700,734510,657774,0.8955276306653415,188818,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,C. Valenciana,288010,15700,86200,389910,323505,0.8296914672616758,102016,28/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Extremadura,102455,5400,18100,125955,112229,0.8910245722678735,39580,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Galicia,179125,9800,46100,235025,223906,0.952690139346878,58919,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,La Rioja,28145,1400,5400,34945,28978,0.8292459579338961,9280,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Madrid,464415,25400,115600,605415,509698,0.8418985324116515,175666,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Murcia,121235,6600,25700,153535,124534,0.8111114729540496,50556,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Navarra,55725,2900,11200,69825,62070,0.8889366272824919,21992,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,País Vasco,148410,7900,37900,194210,131551,0.6773647083054426,48052,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Ceuta,4320,400,1500,6220,6334,1.0183279742765274,1195,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Melilla,3150,400,1500,5050,4984,0.9869306930693069,1276,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
2/3/21,Totales,3508245,192000,808600,4508845,3908734,0.8669036083520281,1266700,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210302.ods
