date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
30/6/21,Andalucía,5222970,740500,1455800,299300,7718570,7441473,0.9640999563390628,4581080,3002895,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Aragón,932805,127500,228700,46800,1335805,1211742,0.9071249171847687,736277,530383,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Asturias,798845,106600,175400,36100,1116945,1097407,0.982507643617188,672144,464202,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Baleares,685980,96600,201400,41300,1025280,917182,0.8945673377028714,573293,388418,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Canarias,1333770,181700,374400,76900,1966770,1771549,0.9007403000859276,1103710,749292,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Cantabria,411405,55900,100200,20550,588055,522028,0.8877196860837847,321412,214785,28/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Castilla y Leon,1871715,258200,411900,84650,2626465,2345503,0.8930265585111548,1425606,1019033,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Castilla La Mancha,1357065,187600,350900,72375,1967940,1818323,0.923972783723081,1134873,750610,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,Cataluña,4973120,703100,1338100,274850,7289170,6595254,0.9048017812727649,4105930,2661582,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
30/6/21,C. Valenciana,3161530,447000,869800,178800,4657130,4095580,0.8794214462555264,2492312,1749267,29/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210630.ods
