date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
29/10/21,Andalucía,9884250,2019500,1528900,333500,13766150,13047168,0.9477717444601432,6843321,6736604,217557,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Aragón,1517367,269550,264060,63815,2114792,2008209,0.9496011900933993,1066438,1047297,21974,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Asturias,1224725,162000,220900,43000,1650625,1691202,1.0245828095418401,873593,864778,27077,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Baleares,1272150,305100,256400,57600,1891250,1609341,0.850940383344349,857354,840344,6843,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Canarias,2358690,574700,455800,133650,3522840,3160130,0.8970404559957307,1678750,1638583,15025,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Cantabria,727305,114900,125200,22200,989605,926275,0.9360047695797818,482274,476683,11900,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Castilla y Leon,3274545,411830,481200,101025,4268600,3795874,0.8892550250667666,2000967,1961085,62850,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3032445,0.9276993251304768,1618350,1557966,26355,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Cataluña,8368460,1604900,1514300,375750,11863410,11220382,0.9457973719192037,5973535,5844364,121271,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7683247,0.9498929349425236,4073308,4007821,60546,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Extremadura,1277135,218200,186000,51750,1733085,1743558,1.0060429811578775,897545,883203,53364,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Galicia,3255649,527400,573400,122700,4479149,4443895,0.9921293084914121,2308772,2287109,58801,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,La Rioja,374465,67600,53300,15200,510565,483304,0.9466062107665038,260232,254822,3948,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Madrid,7637679,1645800,1227000,321450,10831929,9929022,0.9166439329504468,5334961,5219467,99167,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Murcia,1687865,398000,253010,68300,2407175,2228837,0.9259139863117555,1190273,1158341,6429,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Navarra,734325,151500,136600,23750,1046175,995594,0.9516514923411475,527578,520977,16015,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,País Vasco,2597220,526100,444200,101300,3668820,3405685,0.9282780294481604,1811861,1780379,50232,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Ceuta,95580,22400,18100,3935,140015,115765,0.8268042709709674,62693,59948,1294,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Melilla,96750,23500,15100,5750,141100,102906,0.7293125442948264,57651,55029,477,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173068,0.8154430403603502,92858,86796,0,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Sanidad Exterior,0,4910,0,4340,9250,7061,0.7633513513513513,5324,5088,0,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
29/10/21,Totales,54560343,10766640,9117570,2159540,76604093,71802968,0.9373254768514784,38017638,37286684,861125,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211029.ods
