date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
5/3/21,Andalucía,739530,73300,208600,1021430,878194,0.8597691471760179,244049,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Aragón,130185,12600,32700,175485,150631,0.8583696612246061,49532,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Asturias,128435,12700,25200,166335,128729,0.773914089037184,43690,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Baleares,65880,6500,28800,101180,74598,0.7372800948804111,23934,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Canarias,148560,14300,53700,216560,167802,0.7748522349464352,54601,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Cantabria,62745,5900,14300,82945,66555,0.8023991801796371,20759,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Castilla y Leon,285195,27300,59000,371495,293772,0.7907831868531205,97774,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Castilla La Mancha,190575,18600,50400,259575,195716,0.7539863237985168,71960,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Cataluña,651140,63400,191900,906440,734794,0.8106372181280614,192984,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,C. Valenciana,340660,31700,124700,497060,394016,0.7926930350460709,113075,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Extremadura,115325,10900,26200,152425,125191,0.8213285222240446,43176,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Galicia,222415,19900,66700,309015,255614,0.8271896186269275,68562,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,La Rioja,31655,2700,7800,42155,33316,0.7903214328074961,10329,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Madrid,529935,51300,167200,748435,598738,0.7999866387862673,177916,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Murcia,134105,13400,37200,184705,137200,0.742806096207466,51169,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Navarra,62745,5900,16200,84845,68249,0.804396251988921,23670,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,País Vasco,177660,16000,54800,248460,155955,0.6276865491427192,52452,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Ceuta,5490,600,2200,8290,7104,0.8569360675512666,1577,1/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Melilla,4320,600,2200,7120,5403,0.7588483146067416,1276,4/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
5/3/21,Totales,4026555,387600,1169800,5583955,4471577,0.8007903000650972,1342485,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210305.ods
