date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
30/10/21,Andalucía,9884250,2019500,1528900,333500,13766150,13080966,0.9502268971353647,6847168,6742001,243067,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Aragón,1517367,269550,264060,63815,2114792,2010178,0.9505322509258594,1067187,1048137,22500,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Asturias,1224725,162000,220900,43000,1650625,1694269,1.0264408936009088,873801,865720,29403,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Baleares,1272150,305100,256400,57600,1891250,1609925,0.8512491738268341,857609,840618,6951,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Canarias,2358690,574700,455800,133650,3522840,3164373,0.8982448819702286,1679188,1639795,17737,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Cantabria,727305,114900,125200,22200,989605,926568,0.9363008473077642,482452,476843,11900,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Castilla y Leon,3274545,411830,481200,101025,4268600,3799060,0.8900014056130816,2002745,1962988,62850,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3034595,0.9283570628797289,1618834,1561450,27545,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Cataluña,8368460,1604900,1514300,375750,11863410,11227686,0.9464130465018068,5977108,5849001,121271,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7706750,0.9527986509308232,4074767,4009580,81139,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Extremadura,1277135,218200,186000,51750,1733085,1757628,1.0141614519772544,897943,883729,66685,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,Galicia,3255649,527400,573400,122700,4479149,4455019,0.9946128159612462,2309036,2287602,69275,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
30/10/21,La Rioja,374465,67600,53300,15200,510565,483887,0.9477480830060815,260394,255158,4062,28/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211030.ods
