date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
31/8/21,Andalucía,9006750,1853500,1805800,525450,13191500,11908862,0.9027678429291589,6534877,5968704,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Aragón,1461645,249400,285700,64700,2061445,1868361,0.9063356043940052,1027071,955472,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Asturias,1163885,157500,235900,49700,1606985,1587788,0.98805402663995,854280,801487,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Baleares,1219500,287000,256400,62400,1825300,1510400,0.8274804141784912,819753,775759,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Canarias,2247540,529800,503700,133650,3414690,2987863,0.8750027088842618,1625416,1518238,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Cantabria,645405,104000,130200,24950,904555,821293,0.9079525291441648,453035,401704,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Castilla y Leon,2732835,386000,514400,112850,3746085,3504703,0.9355641956869638,1935396,1755588,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Castilla La Mancha,2207655,406300,411700,101375,3127030,2811233,0.8990105627384452,1566326,1401383,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Cataluña,8368460,1604900,1698100,439500,12110960,10207950,0.8428687734085489,5645191,5154944,29/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,C. Valenciana,5540140,1106200,906800,307250,7860390,6951279,0.8843427616186983,3943243,3434658,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Extremadura,1173005,197400,228000,51750,1650155,1578103,0.9563362229608734,876758,782627,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Galicia,3004675,458600,573400,131800,4168475,4056556,0.9731510924258872,2238260,2004880,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,La Rioja,358085,61400,61400,15200,496085,441758,0.8904885251519397,249630,224074,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Madrid,7362729,1514600,1227000,381450,10485779,8983187,0.8567019198096775,5072420,4554332,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Murcia,1634045,368000,259900,88100,2350045,2065410,0.8788810427034376,1145699,1036102,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Navarra,710925,138400,145700,32750,1027775,912672,0.8880075892097006,507124,463532,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,País Vasco,2406510,470200,444200,110850,3431760,3101175,0.903668962864536,1730153,1571907,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
31/8/21,Ceuta,92070,21000,18100,4150,135320,103450,0.7644841856340526,57770,52331,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210831.ods
