date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
24/9/21,Andalucía,9434970,2019500,1528900,333500,13316870,12611727,0.947048893621399,6763269,6545627,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Aragón,1531845,275200,265100,64700,2136845,1959501,0.9170066148925168,1056589,1027151,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Asturias,1215365,162000,220900,43000,1641265,1651257,1.0060879870100197,869965,852806,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Baleares,1272150,305100,256400,57600,1891250,1570785,0.8305538664904164,843512,818661,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Canarias,2358690,574700,455800,133650,3522840,3094827,0.878503423374323,1657648,1603766,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Cantabria,727305,114900,125200,24950,992355,895605,0.9025046480342216,476561,461114,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Castilla y Leon,2890785,412400,481200,102200,3886585,3698307,0.9515569581007491,1984110,1929302,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Castilla La Mancha,2309445,446800,411700,99375,3267320,2966054,0.9077941554546234,1602778,1527597,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Cataluña,8368460,1604900,1514300,375750,11863410,10853668,0.914886023495774,5869746,5656022,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7523495,0.9301425226307838,4044334,3929907,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Extremadura,1226825,218200,186000,51750,1682775,1674146,0.9948721605681092,891113,869796,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
24/9/21,Galicia,3117589,507400,573400,122700,4321089,4332501,1.002641000914353,2294587,2245239,23/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210924.ods
