date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
10/11/21,Andalucía,9884250,2019500,1528900,333500,13766150,13284724,0.9650282758796033,6858720,6756131,423738,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Aragón,1517367,267720,264060,63815,2112962,2048384,0.9694372165708612,1068227,1049729,58251,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Asturias,1280885,162000,220900,43000,1706785,1732426,1.0150229818049725,874103,866153,66836,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Baleares,1318950,305100,256400,57600,1938050,1630352,0.8412331983178969,860419,844140,21624,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Canarias,2403150,574700,455800,133650,3567300,3198637,0.8966548930563731,1682688,1643853,45443,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Cantabria,747195,114900,125200,22200,1009495,945851,0.9369546159218223,483251,477824,29580,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Castilla y Leon,3274545,411830,473110,101025,4260510,3802267,0.8924440970681914,2004599,1965877,62850,7/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Castilla La Mancha,2330505,446800,396400,95075,3268780,3105605,0.9500807640771175,1621630,1564820,92901,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Cataluña,8368460,1604900,1514300,375750,11863410,11387347,0.959871318617497,5992927,5868723,251052,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7885120,0.974850838346599,4081379,4017182,246293,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Extremadura,1377755,218200,186000,51750,1833705,1789918,0.9761210227381176,898966,885140,97034,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
